,Subject,obs,block,MMI,slope,IntersectionY,X_allocation,Y_allocation,RT,SV,ChoiceDifficulty
72,112,73,3,0.0005064607404658972,-1.6066359477573546,55.80232645408182,21.4,21.5,4.226151136307036,14.980298975104056,0.13725234654790902
73,112,74,3,0.006169268982614939,-1.1034537254739332,89.01787996017465,41.7,43.0,4.105713910535348,25.996583757454296,0.1342825834862274
74,112,75,3,0.0022063970571277736,-0.662162393149834,46.526452976666576,28.3,27.8,4.874657719295862,18.607993608613075,0.13448175666748027
0,113,1,1,0.02741411152803508,-1.665344072577449,95.10443320755034,24.2,54.9,6.7066837040565535,12.247307829272962,0.0350478335047214
1,113,2,1,0.041456498560565436,-0.8893541665880802,51.79325787156424,33.2,22.2,4.8812429929055146,10.568781020963947,0.046802551212495776
2,113,3,1,0.16428437411158003,-0.13736572467171893,8.670185305450351,23.3,5.5,4.452816029394629,6.71875864539908,0.10171336608790899
3,113,4,1,0.06926334341778473,-0.10285323899419012,9.128995304581643,51.8,3.8,4.0701382612564805,8.231665456378263,0.1256179891838679
4,113,5,1,0.04270196504222701,-1.321543748141227,58.364624867690885,18.8,33.5,4.893807917013059,10.098652099207111,0.04677029293039346
5,113,6,1,0.000789311200117937,-0.2509650150191581,19.97975919731295,48.8,7.7,3.884473274783154,9.098733480730104,0.04717408122751175
6,113,7,1,0.0072433185008539125,-2.3526742304768438,51.46836746244342,9.0,30.2,4.248444326917446,8.119011437734931,0.045259138819565954
7,113,8,1,0.0075396501322395615,-2.767016735907374,54.84193982396669,10.8,25.1,4.035219460539002,8.07774801751622,0.045381607634375896
8,113,9,1,0.30366509019716903,-7.962816353832011,65.38808354789728,6.3,15.1,9.143792672714879,6.140781383395257,0.11092317994223654
9,113,10,1,0.05156024468815157,-0.9016100868459113,47.64846637984497,31.2,19.5,3.8165410596870117,10.031865602481979,0.04888356426196115
10,113,11,1,0.031793818182851874,-1.374239883564132,69.71607668422341,22.8,38.3,3.8544640436814044,11.014300710269676,0.04280560438794008
11,113,12,1,0.018218514052074197,-1.7818277857025895,92.64314739714541,22.7,52.2,5.744364892351105,11.885561118797899,0.03491328133992415
12,113,13,1,0.002250685792985707,-1.1034537254739332,89.01787996017465,41.8,42.9,5.2579863519760535,13.558243575933595,0.03803632276398867
13,113,14,1,0.010919128897082353,-3.5561062066981015,85.71728274512597,11.9,43.4,2.924537705337678,9.626888163338917,0.041540473671345335
14,113,15,1,0.0005213492943924036,-1.8248143591708081,96.67506287884397,28.9,44.0,6.329988040017943,12.184482641595114,0.03400889088745392
15,113,16,1,0.024077769627216083,-0.209662599138945,20.884650808978556,52.9,9.8,4.568339434071278,9.801442947814987,0.049922868463866156
16,113,17,1,0.005260043101283918,-1.1518394219832757,70.37344229321644,31.7,33.9,4.876212978240802,11.830645686893737,0.042807282963022775
17,113,18,1,0.002394226648015918,-0.4989943517013845,42.560204580165475,43.3,21.0,4.883643139733765,11.09563394831807,0.0356527046867964
18,113,19,1,0.02901639039183923,-2.839360037544122,63.97520053904773,14.0,24.2,7.713384252307926,8.590648104691327,0.04253874225273627
19,113,20,1,0.12556912244451823,-7.415925328404063,87.85537943527211,6.8,37.6,3.9452500276208573,8.156614752565208,0.0879215747226415
20,113,21,1,0.017992119905672066,-0.24576772925779386,19.67889971944904,40.9,9.6,6.415572850538863,9.009647647735104,0.0477885029211351
21,113,22,1,0.20500810779526102,-0.14700247509576803,10.800976747188873,22.1,7.5,8.23378172700692,7.114267948995142,0.0871253338336439
22,113,23,1,0.011814828270569011,-0.6129832640746252,44.784628485448174,37.4,21.8,4.756407887913053,10.813122503185578,0.04005557410437108
23,113,24,1,0.00028446600074438777,-1.6066359477573546,55.80232645408182,20.3,23.1,2.3283386371416306,9.49151969504343,0.04571734035407717
24,113,25,1,0.0017485196642083034,-0.3535587271229315,31.16778071213836,44.8,15.3,8.255632390843278,10.315903968207708,0.036608582650734245
25,113,26,2,0.0006995813688644992,-0.662162393149834,46.526452976666576,29.0,27.3,3.2396799119996476,10.924949725694034,0.041843501974075
26,113,27,2,0.05761566475689328,-1.3791477766152722,50.11103568737985,14.1,30.6,4.13219251646837,9.12484126926259,0.050063540008718474
27,113,28,2,0.060492203196997885,-0.7256352742450657,56.39940501541963,48.0,21.6,4.646681240819461,11.47811188524705,0.04066223602147491
28,113,29,2,0.01715782983374281,-1.5597846277285476,81.18417213340767,24.8,42.5,4.823311037415243,11.565333017036163,0.03861516064073748
29,113,30,2,0.009607159305893731,-1.1467227863482434,86.2393907614375,38.0,42.7,5.093995738841325,13.144886997592238,0.03883971399010667
30,113,31,2,0.02067890557875207,-0.1914563408698669,15.861423251007745,46.9,6.9,4.141549195010496,8.791969150869745,0.060088713173929595
31,113,32,2,0.012296526878712077,-0.7499713511226372,60.24468525966624,39.1,30.9,3.1705830928960363,12.102031228746046,0.04019403894444589
32,113,33,2,0.029278631118889065,-1.8759983497882171,98.6953705340496,20.3,60.6,8.712166519657297,12.026632239536585,0.0335152181583365
33,113,34,2,0.022386462233558557,-0.625715827,37.92609117,33.3,17.1,3.7528057055332877,9.8219674762333,0.04416171050703815
34,113,35,2,0.000245629934814362,-1.512819513340949,56.35045177779971,22.2,22.8,5.028367374907704,9.735405528779065,0.04644653723637074
35,113,36,2,0.000489809079254222,-2.175046717806958,63.18061850619235,15.8,28.9,3.7606110880685746,9.278913813711366,0.040927247396826474
36,113,37,2,0.020135823861102464,-0.7047149116451205,46.00879565379468,33.8,22.2,5.508556126487225,10.612743562700587,0.04396015609105671
37,113,38,2,0.001109493269298989,-2.5874296419533827,64.18268127899279,12.6,31.7,4.2574710645108516,8.942052928761353,0.04133147267115077
38,113,39,2,0.20267167962257138,-0.10557622706487796,6.0730768089187865,21.6,3.8,7.261688452429036,6.067563928270164,0.15113365217334346
39,113,40,2,0.05392190347420356,-0.5929285925064885,49.719476000711595,54.3,17.5,5.05519281169458,11.248258403925007,0.03717264306269214
40,113,41,2,0.002317760745570663,-2.913621498990455,82.66311808061302,13.9,42.2,3.5444357707909586,9.909586811089792,0.03801173714317134
41,113,42,2,0.03268223758735256,-1.1797613571286814,93.16123275327736,46.7,38.1,7.936977354519588,13.411177214750527,0.03750982455614734
42,113,43,2,0.06521866919220665,-7.747363700299336,57.362153324413356,3.4,31.3,2.5230237201279677,6.7335968450727846,0.11398769012423167
43,113,44,2,0.00815170726704939,-0.4637485628278889,32.99256369680048,40.5,14.2,4.179577228822048,9.848854147948394,0.03882528267201893
44,113,45,2,0.006219570062090285,-0.4679019484417305,25.87701060154425,30.7,11.5,4.325617907250671,8.661281615961832,0.043770780092392186
45,113,46,2,0.020534838012702172,-1.6393405328728954,80.4632906126206,22.1,44.2,2.864227337464085,11.309073394933442,0.038148355494442884
46,113,47,2,0.0008114454909760038,-3.6485586526009204,70.3723065412974,7.9,41.6,3.077419602175135,8.686836073647708,0.04646523917442531
47,113,48,2,0.013279229814399773,-0.2102976546108258,11.177819171063474,30.4,4.8,3.0705116710950597,7.102388886626375,0.06729834616971117
48,113,49,2,0.06792888688771981,-0.19096456422142602,18.362615100487645,42.7,10.2,6.892464909436794,9.251101781780445,0.05600713816816638
49,113,50,2,0.024647770583271833,-0.3274154460237309,27.671366578347524,34.8,16.3,3.1394874414151057,9.803442880631481,0.03861395864270183
50,113,51,3,0.02852661990647054,-3.5942340857823645,89.01334441613639,13.8,39.4,5.202410168822301,9.705358866858969,0.0410864341768546
51,113,52,3,0.018958315524157054,-0.42036259407029136,21.91346463501883,33.5,7.8,2.8687109723326554,8.1011320586406,0.04527421305489607
52,113,53,3,0.021446162553831916,-0.5753259157991375,30.410901977333072,30.0,13.1,4.13497029927727,8.902837437419713,0.04594883193148469
53,113,54,3,0.008383272884173287,-9.438222256388787,92.74279835921718,2.5,69.0,5.651004886023967,8.72446332139519,0.11734220345755376
54,113,55,3,0.016052933133067104,-0.5380472789925409,45.83289865505018,48.3,19.9,5.7698071732120555,11.25209229773222,0.03604715342070743
55,113,56,3,0.028069712179364936,-0.21777924476041488,18.83127915623123,71.3,3.3,6.758226034604859,9.13737141562367,0.05157862248077818
56,113,57,3,0.017198873594436392,-0.3174699340540985,24.41079965034283,54.5,7.1,9.51011436544175,9.297637601636222,0.041056797009309615
57,113,58,3,0.019299017115226524,-0.9999388802257279,83.79798314402173,45.3,38.5,6.258072384153899,13.365934249726074,0.03851296229206816
58,113,59,3,0.0423307480736026,-0.6222018078846381,44.22560285571172,43.2,17.3,4.417986883262485,10.535738764022751,0.04082652238178531
59,113,60,3,0.24404262687797407,-2.542332297524516,53.16344521062181,1.1,50.5,7.249894195514615,7.03519200461437,0.045071999591008105
60,113,61,3,0.04963238670647341,-1.107022069023954,75.59316188154995,28.2,44.4,3.5058519992972528,12.123697660307517,0.04120863730615791
61,113,62,3,0.07350664732102596,-1.15516077015394,97.26188691327171,31.3,61.1,4.04434430500188,13.487870337459611,0.03669428934941501
62,113,63,3,0.05613113311178064,-1.242326106971362,54.256778688288534,17.5,32.5,6.996901935995682,9.825570013788806,0.04856826784111386
63,113,64,3,0.010714569017889697,-0.805715176714275,48.27825062604894,29.2,24.8,3.920198664901347,10.617945501688713,0.04634259940115002
64,113,65,3,0.05453008516126934,-1.5414961370508744,85.23425057431028,20.7,53.4,3.6480831125174102,11.674747709352708,0.03788705933685027
65,113,66,3,0.038447564839068415,-3.69927436,82.83852685,4.4,66.7,5.77036743890357,9.252185297978688,0.043379117896007804
66,113,67,3,0.09729607645731275,-0.22733518029401503,19.60030031604202,79.3,1.6,4.5787626097514,8.849569405395345,0.04941710110787652
67,113,68,3,0.019293363170873934,-0.7448674337942885,55.01221523662917,37.8,26.9,3.5446826982347406,11.52131790573496,0.04175017437292477
68,113,69,3,0.0641686872514644,-2.313339545064245,73.21503920380779,8.0,54.8,5.593449962779763,9.524623567607305,0.03818134692860014
69,113,70,3,0.03277192632378645,-1.5958263167583118,83.55168541132502,21.9,48.5,3.2152881293102875,11.551087109947876,0.0377656551020291
70,113,71,3,0.0025893944850181594,-0.971417969,63.01113657,31.6,32.3,3.6068528704862537,11.70097206545461,0.04384298575125383
71,113,72,3,0.047470515067549846,-1.1610739403404056,99.62506255881995,35.9,57.9,3.7312098176902686,13.835599649798883,0.036296180636782846
72,113,73,3,0.025494461772846644,-0.5556707478173203,44.564796088265204,47.4,18.2,2.8124567952440205,10.941765234784476,0.0373717998872896
73,113,74,3,8.939417843412123e-06,-0.41229370523139536,24.147000593946366,29.6,11.9,4.449608991298374,8.652106763284635,0.04293530345670192
74,113,75,3,0.24656790638308257,-0.17058944906455256,11.352882841579481,66.6,0.0,4.249590818887474,6.717433979523654,0.07601319676301423
0,114,1,1,0.09020291081829801,-1.1467227863482434,86.2393907614375,21.0,62.1,3.1522408559823827,13.8732830687115,0.034459558974031884
1,114,2,1,0.03744714004986127,-0.7499713511226372,60.24468525966624,52.0,21.2,3.859922389240148,13.107657956189737,0.034520066726542016
2,114,3,1,0.0022563212864527005,-2.767016735907374,54.84193982396669,5.4,39.9,3.033625593740425,8.917304826860086,0.05199234375982088
3,114,4,1,0.04919074070419538,-0.805715176714275,48.27825062604894,39.4,16.6,3.7753179067735085,11.255834053835445,0.03979517598491821
4,114,5,1,0.054956265865535814,-0.10557622706487796,6.0730768089187865,42.1,1.6,4.337150076146691,7.800857209040242,0.25934482173218265
5,114,6,1,0.014350103102021228,-1.5597846277285476,81.18417213340767,19.7,50.4,4.935574315094855,12.736530878352754,0.03330880539863864
6,114,7,1,0.04298890353815099,-0.971417969,63.01113657,40.0,24.1,3.2651082128243405,12.512742633471955,0.03866362368272712
7,114,8,1,0.003327696781646461,-0.4679019484417305,25.87701060154425,36.4,8.8,3.2569003693378633,9.440954573916223,0.042580603655315415
8,114,9,1,0.034453461087345705,-1.3791477766152722,50.11103568737985,12.7,32.6,2.8954195765670447,9.887929441418585,0.0416415377883363
9,114,10,1,0.0007835679259919903,-0.209662599138945,20.884650808978556,79.1,4.3,4.168853965891716,11.667077094187025,0.07922481259149095
10,114,11,1,0.1424595335505121,-0.5556707478173203,44.564796088265204,19.6,33.7,4.150091843927207,11.217020232227215,0.0339689062411546
11,114,12,1,0.015253584405838794,-1.321543748141227,58.364624867690885,19.0,33.2,5.111830131751132,11.069681287308269,0.039516468876009486
12,114,13,1,0.0007533334526950153,-0.3535587271229315,31.16778071213836,62.9,8.9,3.756756528314645,11.695371617922346,0.04371676668893166
13,114,14,1,0.08886231997192207,-1.15516077015394,97.26188691327171,23.6,70.0,3.177206706946178,14.85886541613272,0.032738871144140105
14,114,15,1,0.0018705693392451206,-1.1610739403404056,99.62506255881995,44.9,47.5,4.80171884740022,15.859483909110065,0.03240847508013058
15,114,16,1,0.007743290062333541,-3.69927436,82.83852685,7.3,55.9,4.350288059383853,10.775607374584801,0.06080582406214068
16,114,17,1,0.037602893145711414,-0.14700247509576803,10.800976747188873,52.6,3.1,3.439557036059873,9.297992238797406,0.14801156377932084
17,114,18,1,0.0004388259848515652,-1.5414961370508744,85.23425057431028,29.6,39.6,4.393303921139498,13.258454378430937,0.03266792100220247
18,114,19,1,0.0010816017758766838,-2.175046717806958,63.18061850619235,12.5,35.9,3.0344170967055426,10.171487742045354,0.04048489631600894
19,114,20,1,0.006965899720685398,-0.7047149116451205,46.00879565379468,35.9,20.7,5.440535396513704,11.607050570753366,0.03705062218775668
20,114,21,1,0.0026181471662816147,-2.313339545064245,73.21503920380779,10.2,49.6,3.903573083465527,10.924403469515271,0.03954378546261845
21,114,22,1,0.01627696245268473,-2.3526742304768438,51.46836746244342,11.1,25.3,3.4725067430196352,8.800472590742402,0.046458576529252935
22,114,23,1,0.03818849882864295,-3.5561062066981015,85.71728274512597,10.9,47.1,4.595201475540234,10.86043013066012,0.05707696601095196
23,114,24,1,0.0005809061009408589,-1.6066359477573546,55.80232645408182,18.2,26.5,3.708869391445308,10.24220678657366,0.038973226811411216
24,114,25,1,0.008552287808591408,-2.839360037544122,63.97520053904773,9.2,37.8,3.146543362861244,9.6633256329876,0.04999910271735674
25,114,26,2,0.00035808386416347204,-0.5380472789925409,45.83289865505018,48.7,19.6,5.507140280467355,12.578071138666171,0.03335873138072185
26,114,27,2,0.001563666376955819,-1.1797613571286814,93.16123275327736,41.7,44.0,4.774326867782478,15.184622510123617,0.033288446979580895
27,114,28,2,0.015127699244324111,-0.9016100868459113,47.64846637984497,28.6,21.8,3.7382171863609126,11.046768575677042,0.04237793942249943
28,114,29,2,0.009563907896444124,-3.5942340857823645,89.01334441613639,8.5,58.3,3.497255549501386,11.250334638263112,0.05691233126996185
29,114,30,2,0.0317421598970985,-2.913621498990455,82.66311808061302,14.0,41.8,5.826247288830661,11.005749965226968,0.04609311151215947
30,114,31,2,0.0038067547116573675,-1.6393405328728954,80.4632906126206,27.4,35.5,3.0723500725242516,12.567865232322287,0.03341031157288067
31,114,32,2,0.0009362895760132162,-1.1034537254739332,89.01787996017465,41.9,42.8,3.314476021716523,15.102040981294296,0.033964032767507486
32,114,33,2,0.0034344232940184405,-1.107022069023954,75.59316188154995,36.5,35.2,3.34392735801925,13.704369123530213,0.0364491031606594
33,114,34,2,0.005361174453952899,-1.665344072577449,95.10443320755034,32.3,41.3,3.03907585538619,13.774878454932232,0.03115206609347307
34,114,35,2,0.0001529945142424438,-1.512819513340949,56.35045177779971,19.8,26.3,4.237731628573196,10.483434985893307,0.038982042708143885
35,114,36,2,0.0035613811557533293,-1.242326106971362,54.256778688288534,24.5,23.8,3.5444978921931907,10.904929091709018,0.041442961596587134
36,114,37,2,0.01857258665354422,-0.13736572467171893,8.670185305450351,49.4,1.9,4.9418906415792625,8.567586001036812,0.1727652053953381
37,114,38,2,0.004742370350627523,-0.9999388802257279,83.79798314402173,43.3,40.5,3.9748107652855613,14.98027942460818,0.03448432102923642
38,114,39,2,0.0007196607254975618,-1.7818277857025895,92.64314739714541,25.6,47.1,3.2049376864990182,13.36066474682745,0.03182119424285086
39,114,40,2,0.010243837058765304,-0.17058944906455256,11.352882841579481,51.5,2.6,3.612963502415714,9.025078866243401,0.12509731834298074
40,114,41,2,5.8614424527148046e-05,-0.41229370523139536,24.147000593946366,37.0,8.9,3.791262978520445,9.520592738496362,0.04530769560639043
41,114,42,2,0.0011077950137479142,-7.747363700299336,57.362153324413356,0.6,52.5,5.929533897729486,8.131817700044792,0.19395111080950617
42,114,43,2,0.02108630536015199,-0.2509650150191581,19.97975919731295,50.7,7.3,3.3485031024682397,10.353547390490414,0.06853778359268467
43,114,44,2,0.048795750810702865,-0.22733518029401503,19.60030031604202,50.1,8.2,3.3063044026220423,10.519531299401857,0.07540739334642972
44,114,45,2,0.008484677389254403,-0.8893541665880802,51.79325787156424,30.0,25.1,4.7614726422826195,11.689612811851724,0.040737179250086596
45,114,46,2,0.023310121933482253,-0.24576772925779386,19.67889971944904,50.6,7.2,3.1173836329140863,10.32060100431175,0.07015360004829381
46,114,47,2,0.0034330043154044976,-1.8759983497882171,98.6953705340496,26.8,48.5,3.3162579599328037,13.651906732200501,0.03137680532702903
47,114,48,2,0.0002738410296148075,-0.6129832640746252,44.784628485448174,38.4,21.3,2.8883847996413787,11.937781870600089,0.03486539063428428
48,114,49,2,0.04177743963324421,-0.662162393149834,46.526452976666576,49.2,14.0,4.3031287309237065,11.648001718523673,0.035569918438206866
49,114,50,2,0.0013162256087667634,-0.5753259157991375,30.410901977333072,25.8,15.5,3.059304461486679,9.698446633203815,0.04021736232478316
50,114,51,3,0.06751326285679882,-1.8248143591708081,96.67506287884397,10.1,78.2,3.8020949773371147,13.064179942095477,0.03139703124201309
51,114,52,3,0.010323263651181636,-7.415925328404063,87.85537943527211,2.2,71.7,3.743350182706777,10.41439387482199,0.1525772294915855
52,114,53,3,0.06578818952648835,-7.962816353832011,65.38808354789728,2.6,44.4,4.431887426664473,8.422384697080357,0.1905130101650366
53,114,54,3,0.036827006253324024,-2.5874296419533827,64.18268127899279,13.6,29.1,3.174584060965652,9.703051154480962,0.04569055186520528
54,114,55,3,0.0024974092087938216,-9.438222256388787,92.74279835921718,1.1,82.5,4.351584892617318,10.653504911183008,0.20700780909136252
55,114,56,3,0.01640777294207263,-2.542332297524516,53.16344521062181,10.1,27.5,2.7410774039789474,8.83027589478796,0.04873898113259431
56,114,57,3,0.002346783007393327,-0.7448674337942885,55.01221523662917,36.4,27.9,3.132463847302113,12.724244700786429,0.0356330340387006
57,114,58,3,0.00030543936655769155,-0.10285323899419012,9.128995304581643,81.2,0.8,5.907286687385007,10.391027316081148,0.22089564739170997
58,114,59,3,0.0013981511322663787,-0.3174699340540985,24.41079965034283,52.3,7.8,3.4969618300562835,10.606480725997653,0.05215390254071689
59,114,60,3,0.011191007260879737,-0.21777924476041488,18.83127915623123,61.5,5.4,3.3581067925263044,10.71559297010402,0.08007987164140086
60,114,61,3,0.013736295841202617,-1.374239883564132,69.71607668422341,21.5,40.1,3.8646635584125866,12.12596531362179,0.036281480089648016
61,114,62,3,0.000181116569184403,-0.19096456422142602,18.362615100487645,79.3,3.2,5.328168841891094,11.322108739518704,0.09142154332553494
62,114,63,3,0.00023002773315772274,-0.1914563408698669,15.861423251007745,68.3,2.8,3.1053785675366057,10.400277885689224,0.09720339398779682
63,114,64,3,0.0004523809572227755,-0.6222018078846381,44.22560285571172,37.3,21.0,3.7931261197487838,11.787551445463457,0.035307744480322464
64,114,65,3,0.05460483340677591,-0.4637485628278889,32.99256369680048,24.7,21.5,7.262338858056229,10.57620410467684,0.038501780374427905
65,114,66,3,7.033314614468544e-05,-0.5929285925064885,49.719476000711595,42.7,24.4,2.837585825395412,12.801066581545529,0.03299200373308994
66,114,67,3,0.0058361058652469655,-1.1518394219832757,70.37344229321644,30.5,35.3,2.719994807837147,12.975500811959797,0.03753343836876793
67,114,68,3,0.012601063519829925,-0.4989943517013845,42.560204580165475,38.8,23.2,6.06968033483413,12.26724140834563,0.03427035188684186
68,114,69,3,0.0005673605103553303,-0.7256352742450657,56.39940501541963,36.9,29.6,3.6556922858647893,13.006496528591278,0.03467399362637146
69,114,70,3,0.20567600195659708,-0.42036259407029136,21.91346463501883,11.0,17.3,4.3217073159687684,7.821421375681556,0.04688109069457095
70,114,71,3,0.00036059671395216597,-1.5958263167583118,83.55168541132502,27.3,40.0,3.3364319275753656,12.976123172821008,0.032853521990531265
71,114,72,3,0.0005675744254760584,-0.625715827,37.92609117,31.9,18.0,5.100337641520398,10.773615817148883,0.037787843601454874
72,114,73,3,0.03913710551567251,-3.6485586526009204,70.3723065412974,8.6,38.9,3.6893619526154766,9.63013328653173,0.0640603010375159
73,114,74,3,0.5377142271776194,-0.3274154460237309,27.671366578347524,4.2,26.3,4.041856681211766,7.210448802563886,0.048355578152708176
74,114,75,3,0.13615681999287355,-0.2102976546108258,11.177819171063474,53.2,0.0,3.6480190540301902,7.45985109137264,0.10302840144823197
0,115,1,1,0.0016986636604274796,-0.7448674337942885,55.01221523662917,52.4,16.0,4.433392449350151,18.35740675919483,0.03318818091333478
1,115,2,1,0.06904820493668473,-1.1467227863482434,86.2393907614375,9.1,75.8,7.421091286701613,20.5421761888146,0.02720010739329764
2,115,3,1,0.07144160162323665,-7.747363700299336,57.362153324413356,1.0,49.7,5.137708421692912,12.963408833616278,0.6320704318824363
3,115,4,1,0.0036701117050235155,-0.5556707478173203,44.564796088265204,60.5,10.9,5.049912533450861,18.4211697800173,0.058982980931969686
4,115,5,1,0.06658190360250127,-2.542332297524516,53.16344521062181,7.0,35.5,2.8487491302398804,12.499009665842781,0.13060790832585117
5,115,6,1,0.10537632283321707,-0.9016100868459113,47.64846637984497,48.9,3.6,4.1343009241720114,13.932038506603584,0.030483139992927052
6,115,7,1,0.023311906655350767,-2.5874296419533827,64.18268127899279,5.0,51.1,4.333280908746504,14.851981899308596,0.128755728444942
7,115,8,1,0.007585074628245758,-0.42036259407029136,21.91346463501883,43.7,3.5,4.825468085652316,12.903910984644348,0.11655641797055737
8,115,9,1,0.004477297015918591,-1.321543748141227,58.364624867690885,19.9,32.0,3.5535737518847945,15.374852246982353,0.034217789744226706
9,115,10,1,0.0013655597253798835,-0.805715176714275,48.27825062604894,32.6,22.0,5.506544973201578,16.018615094054983,0.03147862296657603
10,115,11,1,0.030352036513847436,-0.662162393149834,46.526452976666576,34.6,23.6,6.823991946134492,16.8176354321419,0.04180074211307767
11,115,12,1,0.022843320378214682,-0.3274154460237309,27.671366578347524,71.4,4.3,5.271124567761294,18.21850473265261,0.16129510240294756
12,115,13,1,0.11635490643461843,-0.13736572467171893,8.670185305450351,50.2,1.8,7.397104472340496,13.439748345697886,0.5776671152187627
13,115,14,1,0.003793345160684747,-1.3791477766152722,50.11103568737985,15.0,29.5,3.58081018626828,13.581879783904947,0.03805354638058302
14,115,15,1,0.0031567766810145503,-0.5753259157991375,30.410901977333072,46.0,4.0,5.520903373235387,13.53283966967881,0.0605038851152173
15,115,16,1,0.05128303483926755,-0.22733518029401503,19.60030031604202,72.4,3.1,5.878820718478459,17.93723726149963,0.27791437948304665
16,115,17,1,0.0003513673596196032,-0.10285323899419012,9.128995304581643,88.8,0.0,5.580452471477151,19.059178467459088,0.7461687764842025
17,115,18,1,0.06769196594024673,-0.41229370523139536,24.147000593946366,37.7,8.6,4.661564073963948,13.44532476481273,0.11754545615061868
18,115,19,1,0.020980733289816866,-1.5414961370508744,85.23425057431028,5.3,77.0,5.830784602868661,19.522980523893892,0.04145763484715271
19,115,20,1,0.03210751754222996,-1.8248143591708081,96.67506287884397,1.1,94.6,7.336047840202615,20.72862929616374,0.05784680911655658
20,115,21,1,0.02456906280512472,-9.438222256388787,92.74279835921718,0.5,87.6,5.308633906834164,19.267785492065233,0.7096290715816608
21,115,22,1,0.04040902983330741,-0.2102976546108258,11.177819171063474,46.3,1.4,4.8713763265256835,12.519920934015039,0.34893879221046975
22,115,23,1,0.013058234640486277,-0.209662599138945,20.884650808978556,93.2,1.3,7.014828711970163,20.60311857617325,0.30008450256286334
23,115,24,1,0.0022448195842957874,-1.1518394219832757,70.37344229321644,32.3,33.2,4.049901062428023,18.53764483757341,0.028627389796934563
24,115,25,1,0.020423089675555617,-0.21777924476041488,18.83127915623123,79.3,1.6,7.039668608187593,18.468834997184896,0.2957236849011867
25,115,26,2,0.057148415858290225,-1.6066359477573546,55.80232645408182,19.4,24.7,4.552477061727687,13.682609911019043,0.05014416598288059
26,115,27,2,0.03260095984302469,-0.3535587271229315,31.16778071213836,70.1,6.4,5.356325589889803,18.719527886074463,0.14002972549589093
27,115,28,2,0.002654183390234266,-1.15516077015394,97.26188691327171,44.8,45.5,6.488980422284575,23.644620751432562,0.026481324615856183
28,115,29,2,2.762846736437119e-05,-1.665344072577449,95.10443320755034,11.8,75.5,10.367080881276422,21.282194550773127,0.047570845324386775
29,115,30,2,0.00568612969623139,-1.242326106971362,54.256778688288534,22.3,26.6,3.398986927562,14.817871467207215,0.03218387523905634
30,115,31,2,0.009640653686572742,-3.5561062066981015,85.71728274512597,2.0,78.7,8.45765336078329,18.54797213029739,0.2035069380696463
31,115,32,2,0.09517617733972905,-0.4679019484417305,25.87701060154425,28.5,12.5,3.376300866816897,12.683935197384038,0.09297378994824489
32,115,33,2,0.013470902789195383,-1.5958263167583118,83.55168541132502,20.3,51.2,4.910167401466178,19.236331618342472,0.044768529158021576
33,115,34,2,0.004180425225815743,-3.6485586526009204,70.3723065412974,1.1,66.4,4.190868160213965,16.02712363838498,0.22205781377854694
34,115,35,2,0.0063011075319620025,-0.7256352742450657,56.39940501541963,43.7,24.7,5.784409672487205,18.885913397989828,0.034278557175147134
35,115,36,2,0.0049715710409419245,-0.19096456422142602,18.362615100487645,92.9,0.6,6.330914557482654,20.185735759667185,0.3429261366080589
36,115,37,2,0.00023140385242748085,-0.971417969,63.01113657,32.3,31.6,4.8745417250909,18.195115672336662,0.029353265994249717
37,115,38,2,0.003293601144863767,-2.839360037544122,63.97520053904773,2.0,58.2,3.604120512150983,14.99453570933166,0.15187248614934903
38,115,39,2,0.002432168484405084,-0.1914563408698669,15.861423251007745,82.8,0.0,5.328178416666792,18.075691094773347,0.3551192001127126
39,115,40,2,0.08700257709659853,-2.913621498990455,82.66311808061302,9.4,55.4,4.94880361759836,17.059491069416183,0.14912286705970967
40,115,41,2,0.0133281109703417,-7.962816353832011,65.38808354789728,0.3,63.1,4.36271736456269,14.988381309931048,0.6325493638998854
41,115,42,2,0.12726909438803669,-2.175046717806958,63.18061850619235,15.8,28.8,5.1727442459991035,13.64585275602818,0.09285644416463605
42,115,43,2,2.086728609573818e-06,-1.107022069023954,75.59316188154995,33.7,38.3,4.629788435095897,19.88160658999876,0.02792386858348398
43,115,44,2,0.00239001155710461,-1.6393405328728954,80.4632906126206,8.1,67.1,4.8711571696156755,18.744334304680667,0.047900833231081304
44,115,45,2,0.053986122075117216,-2.3526742304768438,51.46836746244342,7.3,34.4,5.365376830646951,12.371058430686626,0.11382294640154313
45,115,46,2,0.01948533789316631,-1.512819513340949,56.35045177779971,17.0,30.6,4.025495555733323,14.342304318891808,0.04412955444411045
46,115,47,2,0.05783892876167951,-0.5929285925064885,49.719476000711595,39.6,26.2,5.009329262126456,18.43863454331928,0.0506528627881008
47,115,48,2,0.005270897540433417,-0.24576772925779386,19.67889971944904,80.1,0.0,5.512530130301763,17.627519501265276,0.25345489899293133
48,115,49,2,0.060508063094340536,-1.5597846277285476,81.18417213340767,30.6,33.4,6.066890854727043,18.198149044331153,0.04298729824291678
49,115,50,2,0.1143802267217695,-1.1610739403404056,99.62506255881995,3.8,95.2,5.836041953756684,21.96740500835126,0.026398780880434135
50,115,51,3,0.07395517987195332,-0.4637485628278889,32.99256369680048,40.7,14.1,3.91799999698131,15.622204446591141,0.08907429915520036
