,Feature,Beta,Node1,Node2
1887,RH_Default_Par_1__LH_SomMot_3,0.0,90.0,12.0
1886,RH_Default_Par_1__LH_SomMot_4,0.0,90.0,13.0
1885,RH_Default_Par_1__LH_SomMot_5,0.0,90.0,14.0
1884,RH_Default_Par_1__LH_SomMot_6,0.0,90.0,15.0
1883,RH_Default_Par_1__LH_DorsAttn_Post_1,0.0,90.0,16.0
1882,RH_Default_Par_1__LH_DorsAttn_Post_2,0.0,90.0,17.0
1881,RH_Default_Par_1__LH_DorsAttn_Post_3,0.0,90.0,18.0
1880,RH_Default_Par_1__LH_DorsAttn_Post_4,0.0,90.0,19.0
1879,RH_Default_Par_1__LH_DorsAttn_Post_5,0.0,90.0,20.0
1878,RH_Default_Par_1__LH_DorsAttn_Post_6,0.0,90.0,21.0
1932,RH_Default_Par_1__RH_Cont_PFCl_1,0.0,90.0,83.0
1933,RH_Default_Par_1__RH_Cont_Par_2,0.0,90.0,82.0
1934,RH_Default_Par_1__RH_Cont_Par_1,0.0,90.0,81.0
1982,RH_Default_Par_1__LH_Limbic_TempPole_1,0.0,90.0,32.0
1989,RH_Default_Par_1__RH_SomMot_6,0.0,90.0,64.0
1988,RH_Default_Par_1__LH_Default_PFC_7,0.0,90.0,48.0
1987,RH_Default_Par_1__LH_Default_PFC_6,0.0,90.0,47.0
1986,RH_Default_Par_1__LH_Default_PFC_5,0.0,90.0,46.0
1985,RH_Default_Par_1__LH_Default_PFC_4,0.0,90.0,45.0
1984,RH_Default_Par_1__LH_SalVentAttn_Med_3,0.0,90.0,30.0
1983,RH_Default_Par_1__LH_Limbic_OFC_1,0.0,90.0,31.0
1981,RH_Default_Par_1__LH_Limbic_TempPole_2,0.0,90.0,33.0
1935,RH_Default_Par_1__RH_Limbic_TempPole_1,0.0,90.0,80.0
1980,RH_Default_Par_1__LH_Cont_Par_1,0.0,90.0,34.0
1979,RH_Default_Par_1__LH_Cont_PFCl_1,0.0,90.0,35.0
1978,RH_Default_Par_1__LH_Cont_pCun_1,0.0,90.0,36.0
1977,RH_Default_Par_1__LH_Cont_Cing_1,0.0,90.0,37.0
1976,RH_Default_Par_1__LH_Default_Temp_1,0.0,90.0,38.0
1975,RH_Default_Par_1__LH_Default_Temp_2,0.0,90.0,39.0
1974,RH_Default_Par_1__LH_Default_Par_1,0.0,90.0,40.0
1990,RH_Default_Par_1__RH_SomMot_5,0.0,90.0,63.0
1991,RH_Default_Par_1__RH_SomMot_4,0.0,90.0,62.0
1992,RH_Default_Par_1__RH_SomMot_3,0.0,90.0,61.0
1993,RH_Default_Par_1__RH_SomMot_2,0.0,90.0,60.0
2008,RH_Cont_pCun_1__LH_Cont_Cing_1,0.0,89.0,37.0
2007,RH_Cont_pCun_1__LH_Default_Temp_1,0.0,89.0,38.0
2006,RH_Cont_pCun_1__LH_Default_Temp_2,0.0,89.0,39.0
2005,RH_Default_Par_1__RH_Vis_6,0.0,90.0,56.0
2004,RH_Default_Par_1__LH_Default_pCunPCC_1,0.0,90.0,49.0
2003,RH_Default_Par_1__LH_Default_pCunPCC_2,0.0,90.0,50.0
2002,RH_Default_Par_1__RH_Vis_1,0.0,90.0,51.0
2001,RH_Default_Par_1__RH_Vis_2,0.0,90.0,52.0
2000,RH_Default_Par_1__RH_Vis_3,0.0,90.0,53.0
1999,RH_Default_Par_1__RH_Vis_4,0.0,90.0,54.0
1998,RH_Default_Par_1__RH_Vis_5,0.0,90.0,55.0
1997,RH_Default_Par_1__RH_Vis_7,0.0,90.0,57.0
1996,RH_Default_Par_1__LH_SalVentAttn_Med_1,0.0,90.0,28.0
1995,RH_Default_Par_1__RH_Vis_8,0.0,90.0,58.0
1994,RH_Default_Par_1__RH_SomMot_1,0.0,90.0,59.0
1973,RH_Default_Par_1__LH_Default_Par_2,0.0,90.0,41.0
1972,RH_Default_Par_1__LH_Default_PFC_1,0.0,90.0,42.0
1971,RH_Default_Par_1__LH_Default_PFC_2,0.0,90.0,43.0
1952,RH_Default_Temp_1__LH_SomMot_3,0.0,91.0,12.0
1950,RH_Default_Par_1__RH_Cont_Cing_1,0.0,90.0,87.0
1949,RH_Default_Par_1__RH_Cont_PFCl_3,0.0,90.0,85.0
1948,RH_Default_Par_1__RH_DorsAttn_Post_2,0.0,90.0,68.0
1947,RH_Default_Par_1__RH_Cont_PFCl_2,0.0,90.0,84.0
1946,RH_Default_Par_1__RH_DorsAttn_Post_3,0.0,90.0,69.0
1945,RH_Default_Par_1__RH_DorsAttn_Post_4,0.0,90.0,70.0
1944,RH_Default_Par_1__RH_DorsAttn_Post_5,0.0,90.0,71.0
1943,RH_Default_Par_1__RH_DorsAttn_PrCv_1,0.0,90.0,72.0
1942,RH_Default_Par_1__RH_DorsAttn_FEF_1,0.0,90.0,73.0
1941,RH_Default_Par_1__RH_SalVentAttn_TempOccPar_1,0.0,90.0,74.0
1940,RH_Default_Par_1__RH_SalVentAttn_TempOccPar_2,0.0,90.0,75.0
1939,RH_Default_Par_1__RH_SalVentAttn_FrOperIns_1,0.0,90.0,76.0
1938,RH_Default_Par_1__RH_SalVentAttn_Med_1,0.0,90.0,77.0
1937,RH_Default_Par_1__RH_SalVentAttn_Med_2,0.0,90.0,78.0
1936,RH_Default_Par_1__RH_Limbic_OFC_1,0.0,90.0,79.0
1951,RH_Default_Temp_1__LH_SomMot_4,0.0,91.0,13.0
1953,RH_Default_Temp_1__LH_SomMot_2,0.0,91.0,11.0
1970,RH_Default_Par_1__LH_Default_PFC_3,0.0,90.0,44.0
1954,RH_Default_Temp_1__LH_SomMot_1,0.0,91.0,10.0
1969,RH_Default_Par_1__RH_SomMot_7,0.0,90.0,65.0
1968,RH_Default_Par_1__RH_SomMot_8,0.0,90.0,66.0
1967,RH_Default_Par_1__RH_DorsAttn_Post_1,0.0,90.0,67.0
1966,RH_Default_Par_1__RH_Cont_PFCl_4,0.0,90.0,86.0
1965,RH_Default_Par_1__RH_Cont_PFCmp_1,0.0,90.0,88.0
1964,RH_Default_Par_1__RH_Cont_pCun_1,0.0,90.0,89.0
1963,RH_Default_Temp_1__LH_Vis_1,0.0,91.0,1.0
1962,RH_Default_Temp_1__LH_Vis_2,0.0,91.0,2.0
1961,RH_Default_Temp_1__LH_Vis_3,0.0,91.0,3.0
1960,RH_Default_Temp_1__LH_Vis_4,0.0,91.0,4.0
1959,RH_Default_Temp_1__LH_Vis_5,0.0,91.0,5.0
1958,RH_Default_Temp_1__LH_Vis_6,0.0,91.0,6.0
1957,RH_Default_Temp_1__LH_Vis_7,0.0,91.0,7.0
1956,RH_Default_Temp_1__LH_Vis_8,0.0,91.0,8.0
1955,RH_Default_Temp_1__LH_Vis_9,0.0,91.0,9.0
2164,RH_Default_Temp_3__LH_Default_PFC_5,0.0,93.0,46.0
2165,RH_Default_Temp_3__LH_Default_PFC_4,0.0,93.0,45.0
2166,RH_Default_Temp_3__LH_Default_PFC_3,0.0,93.0,44.0
2369,RH_Default_Temp_1__LH_DorsAttn_Post_5,0.0,91.0,20.0
2376,RH_Default_Temp_1__RH_Vis_2,0.0,91.0,52.0
2375,RH_Default_Temp_1__LH_Cont_pCun_1,0.0,91.0,36.0
2374,RH_Default_Temp_1__LH_Cont_PFCl_1,0.0,91.0,35.0
2373,RH_Default_Temp_1__LH_Cont_Par_1,0.0,91.0,34.0
2372,RH_Default_Temp_1__LH_Limbic_TempPole_2,0.0,91.0,33.0
2371,RH_Default_Temp_1__LH_DorsAttn_Post_3,0.0,91.0,18.0
2370,RH_Default_Temp_1__LH_DorsAttn_Post_4,0.0,91.0,19.0
2368,RH_Default_Temp_1__LH_DorsAttn_Post_6,0.0,91.0,21.0
2359,RH_Default_Temp_1__LH_SalVentAttn_Med_3,0.0,91.0,30.0
2367,RH_Default_Temp_1__LH_DorsAttn_PrCv_1,0.0,91.0,22.0
2366,RH_Default_Temp_1__LH_DorsAttn_FEF_1,0.0,91.0,23.0
2365,RH_Default_Temp_1__LH_SalVentAttn_ParOper_1,0.0,91.0,24.0
2364,RH_Default_Temp_1__LH_SalVentAttn_FrOperIns_1,0.0,91.0,25.0
2363,RH_Default_Temp_1__LH_SalVentAttn_FrOperIns_2,0.0,91.0,26.0
2362,RH_Default_Temp_1__LH_SalVentAttn_PFCl_1,0.0,91.0,27.0
2361,RH_Default_Temp_1__LH_SalVentAttn_Med_1,0.0,91.0,28.0
2377,RH_Default_Temp_1__RH_Vis_1,0.0,91.0,51.0
2378,RH_Default_Temp_1__LH_Default_pCunPCC_2,0.0,91.0,50.0
2379,RH_Default_Temp_1__LH_Default_pCunPCC_1,0.0,91.0,49.0
2380,RH_Default_Temp_1__LH_Default_PFC_7,0.0,91.0,48.0
2395,RH_Default_Temp_2__LH_Vis_4,0.0,92.0,4.0
2394,RH_Default_Temp_2__LH_Vis_3,0.0,92.0,3.0
2393,RH_Default_Temp_2__LH_Vis_2,0.0,92.0,2.0
2392,RH_Default_Temp_1__LH_Default_PFC_3,0.0,91.0,44.0
2391,RH_Default_Temp_1__LH_Cont_Cing_1,0.0,91.0,37.0
2390,RH_Default_Temp_1__LH_Default_Temp_1,0.0,91.0,38.0
2389,RH_Default_Temp_1__LH_Default_Temp_2,0.0,91.0,39.0
2388,RH_Default_Temp_1__LH_Default_Par_1,0.0,91.0,40.0
2387,RH_Default_Temp_1__LH_Default_Par_2,0.0,91.0,41.0
2386,RH_Default_Temp_1__LH_Default_PFC_1,0.0,91.0,42.0
2385,RH_Default_Temp_1__LH_Default_PFC_2,0.0,91.0,43.0
2384,RH_Default_Temp_1__LH_Default_PFC_4,0.0,91.0,45.0
2383,RH_Default_Temp_2__LH_Vis_1,0.0,92.0,1.0
2382,RH_Default_Temp_1__LH_Default_PFC_5,0.0,91.0,46.0
2381,RH_Default_Temp_1__LH_Default_PFC_6,0.0,91.0,47.0
2360,RH_Default_Temp_1__LH_SalVentAttn_Med_2,0.0,91.0,29.0
2358,RH_Default_Temp_1__LH_Limbic_OFC_1,0.0,91.0,31.0
2167,RH_Default_Temp_3__LH_Default_PFC_2,0.0,93.0,43.0
2330,RH_Default_Temp_1__RH_SomMot_2,0.0,91.0,60.0
2337,RH_Default_Temp_1__RH_SalVentAttn_TempOccPar_2,0.0,91.0,75.0
2336,RH_Default_Temp_1__RH_DorsAttn_FEF_1,0.0,91.0,73.0
2335,RH_Default_Temp_1__RH_Vis_6,0.0,91.0,56.0
2334,RH_Default_Temp_1__RH_DorsAttn_PrCv_1,0.0,91.0,72.0
2333,RH_Default_Temp_1__RH_Vis_7,0.0,91.0,57.0
2332,RH_Default_Temp_1__RH_Vis_8,0.0,91.0,58.0
2331,RH_Default_Temp_1__RH_SomMot_1,0.0,91.0,59.0
2329,RH_Default_Temp_1__RH_SomMot_3,0.0,91.0,61.0
2357,RH_Default_Temp_1__LH_Limbic_TempPole_1,0.0,91.0,32.0
2328,RH_Default_Temp_1__RH_SomMot_4,0.0,91.0,62.0
2327,RH_Default_Temp_1__RH_SomMot_5,0.0,91.0,63.0
2326,RH_Default_Temp_1__RH_SomMot_6,0.0,91.0,64.0
2325,RH_Default_Temp_1__RH_SomMot_7,0.0,91.0,65.0
2324,RH_Default_Temp_1__RH_SomMot_8,0.0,91.0,66.0
2323,RH_Default_Temp_1__RH_DorsAttn_Post_1,0.0,91.0,67.0
2322,RH_Default_Temp_1__RH_DorsAttn_Post_2,0.0,91.0,68.0
2338,RH_Default_Temp_1__RH_Default_Par_1,0.0,91.0,90.0
2339,RH_Default_Temp_1__RH_Cont_pCun_1,0.0,91.0,89.0
2340,RH_Default_Temp_1__RH_Cont_PFCmp_1,0.0,91.0,88.0
2341,RH_Default_Temp_1__RH_Cont_Cing_1,0.0,91.0,87.0
2356,RH_Default_Temp_1__RH_Vis_3,0.0,91.0,53.0
2355,RH_Default_Temp_1__RH_Vis_4,0.0,91.0,54.0
2354,RH_Default_Temp_1__RH_Vis_5,0.0,91.0,55.0
2353,RH_Default_Temp_1__RH_SalVentAttn_TempOccPar_1,0.0,91.0,74.0
2352,RH_Default_Temp_1__RH_SalVentAttn_FrOperIns_1,0.0,91.0,76.0
2351,RH_Default_Temp_1__RH_SalVentAttn_Med_1,0.0,91.0,77.0
2350,RH_Default_Temp_1__RH_SalVentAttn_Med_2,0.0,91.0,78.0
2349,RH_Default_Temp_1__RH_Limbic_OFC_1,0.0,91.0,79.0
2348,RH_Default_Temp_1__RH_Limbic_TempPole_1,0.0,91.0,80.0
2347,RH_Default_Temp_1__RH_Cont_Par_1,0.0,91.0,81.0
2346,RH_Default_Temp_1__RH_Cont_Par_2,0.0,91.0,82.0
2345,RH_Default_Temp_1__RH_Cont_PFCl_1,0.0,91.0,83.0
2344,RH_Default_Temp_1__RH_Cont_PFCl_2,0.0,91.0,84.0
2343,RH_Default_Temp_1__RH_Cont_PFCl_3,0.0,91.0,85.0
2342,RH_Default_Temp_1__RH_Cont_PFCl_4,0.0,91.0,86.0
2396,RH_Default_Temp_2__RH_Vis_8,0.0,92.0,58.0
2397,RH_Default_Temp_2__RH_Vis_7,0.0,92.0,57.0
2398,RH_Default_Temp_2__RH_Vis_6,0.0,92.0,56.0
2446,RH_Default_Temp_2__LH_Vis_8,0.0,92.0,8.0
2453,RH_Default_Temp_2__LH_DorsAttn_FEF_1,0.0,92.0,23.0
2452,RH_Default_Temp_2__LH_DorsAttn_PrCv_1,0.0,92.0,22.0
2451,RH_Default_Temp_2__LH_DorsAttn_Post_6,0.0,92.0,21.0
2450,RH_Default_Temp_2__LH_DorsAttn_Post_5,0.0,92.0,20.0
2449,RH_Default_Temp_2__LH_Vis_5,0.0,92.0,5.0
2448,RH_Default_Temp_2__LH_Vis_6,0.0,92.0,6.0
2447,RH_Default_Temp_2__LH_Vis_7,0.0,92.0,7.0
2445,RH_Default_Temp_2__LH_Vis_9,0.0,92.0,9.0
2399,RH_Default_Temp_2__RH_Vis_5,0.0,92.0,55.0
2444,RH_Default_Temp_2__LH_SomMot_1,0.0,92.0,10.0
2443,RH_Default_Temp_2__LH_SomMot_2,0.0,92.0,11.0
2442,RH_Default_Temp_2__LH_SomMot_3,0.0,92.0,12.0
2441,RH_Default_Temp_2__LH_SomMot_4,0.0,92.0,13.0
2440,RH_Default_Temp_2__LH_SomMot_5,0.0,92.0,14.0
2439,RH_Default_Temp_2__LH_SomMot_6,0.0,92.0,15.0
2438,RH_Default_Temp_2__LH_DorsAttn_Post_1,0.0,92.0,16.0
2454,RH_Default_Temp_2__LH_Default_Temp_2,0.0,92.0,39.0
2455,RH_Default_Temp_2__LH_Default_Temp_1,0.0,92.0,38.0
2456,RH_Default_Temp_2__LH_Cont_Cing_1,0.0,92.0,37.0
2457,RH_Default_Temp_2__LH_Cont_pCun_1,0.0,92.0,36.0
2472,RH_Default_pCunPCC_2__RH_Default_pCunPCC_1,0.0,100.0,99.0
2471,RH_DorsAttn_Post_5__RH_SomMot_1,0.0,71.0,59.0
2470,RH_Default_Temp_2__LH_Limbic_OFC_1,0.0,92.0,31.0
2469,RH_Default_Temp_2__LH_SalVentAttn_ParOper_1,0.0,92.0,24.0
2468,RH_Default_Temp_2__LH_SalVentAttn_FrOperIns_1,0.0,92.0,25.0
2467,RH_Default_Temp_2__LH_SalVentAttn_FrOperIns_2,0.0,92.0,26.0
2466,RH_Default_Temp_2__LH_SalVentAttn_PFCl_1,0.0,92.0,27.0
2465,RH_Default_Temp_2__LH_SalVentAttn_Med_1,0.0,92.0,28.0
2464,RH_Default_Temp_2__LH_SalVentAttn_Med_2,0.0,92.0,29.0
2463,RH_Default_Temp_2__LH_SalVentAttn_Med_3,0.0,92.0,30.0
2462,RH_Default_Temp_2__LH_Limbic_TempPole_1,0.0,92.0,32.0
2461,RH_Default_Temp_2__LH_Default_Par_2,0.0,92.0,41.0
2460,RH_Default_Temp_2__LH_Limbic_TempPole_2,0.0,92.0,33.0
2459,RH_Default_Temp_2__LH_Cont_Par_1,0.0,92.0,34.0
2458,RH_Default_Temp_2__LH_Cont_PFCl_1,0.0,92.0,35.0
2437,RH_Default_Temp_2__LH_DorsAttn_Post_2,0.0,92.0,17.0
2436,RH_Default_Temp_2__LH_DorsAttn_Post_3,0.0,92.0,18.0
2435,RH_Default_Temp_2__LH_DorsAttn_Post_4,0.0,92.0,19.0
2416,RH_Default_Temp_2__RH_SalVentAttn_Med_1,0.0,92.0,77.0
2414,RH_Default_Temp_2__RH_SomMot_4,0.0,92.0,62.0
2413,RH_Default_Temp_2__RH_SomMot_3,0.0,92.0,61.0
2412,RH_Default_Temp_2__RH_SomMot_2,0.0,92.0,60.0
2411,RH_Default_Temp_2__RH_SomMot_1,0.0,92.0,59.0
2410,RH_Default_Temp_2__LH_Default_PFC_3,0.0,92.0,44.0
2409,RH_Default_Temp_2__LH_Default_PFC_4,0.0,92.0,45.0
2408,RH_Default_Temp_2__LH_Default_PFC_5,0.0,92.0,46.0
2407,RH_Default_Temp_2__LH_Default_PFC_6,0.0,92.0,47.0
2406,RH_Default_Temp_2__LH_Default_PFC_7,0.0,92.0,48.0
2405,RH_Default_Temp_2__LH_Default_pCunPCC_1,0.0,92.0,49.0
2404,RH_Default_Temp_2__LH_Default_pCunPCC_2,0.0,92.0,50.0
2403,RH_Default_Temp_2__RH_Vis_1,0.0,92.0,51.0
2402,RH_Default_Temp_2__RH_Vis_2,0.0,92.0,52.0
2401,RH_Default_Temp_2__RH_Vis_3,0.0,92.0,53.0
2400,RH_Default_Temp_2__RH_Vis_4,0.0,92.0,54.0
2415,RH_Default_Temp_2__RH_SalVentAttn_Med_2,0.0,92.0,78.0
2417,RH_Default_Temp_2__RH_SalVentAttn_FrOperIns_1,0.0,92.0,76.0
2434,RH_Default_Temp_2__LH_Default_Par_1,0.0,92.0,40.0
2418,RH_Default_Temp_2__RH_SalVentAttn_TempOccPar_2,0.0,92.0,75.0
2433,RH_Default_Temp_2__LH_Default_PFC_1,0.0,92.0,42.0
2432,RH_Default_Temp_2__RH_Limbic_TempPole_1,0.0,92.0,80.0
2431,RH_Default_Temp_2__RH_DorsAttn_Post_4,0.0,92.0,70.0
2430,RH_Default_Temp_2__RH_SomMot_5,0.0,92.0,63.0
2429,RH_Default_Temp_2__RH_SomMot_6,0.0,92.0,64.0
2428,RH_Default_Temp_2__RH_SomMot_7,0.0,92.0,65.0
2427,RH_Default_Temp_2__RH_SomMot_8,0.0,92.0,66.0
2426,RH_Default_Temp_2__RH_DorsAttn_Post_1,0.0,92.0,67.0
2425,RH_Default_Temp_2__RH_DorsAttn_Post_2,0.0,92.0,68.0
2424,RH_Default_Temp_2__RH_DorsAttn_Post_3,0.0,92.0,69.0
2423,RH_Default_Temp_2__RH_DorsAttn_Post_5,0.0,92.0,71.0
2422,RH_Default_Temp_2__LH_Default_PFC_2,0.0,92.0,43.0
2421,RH_Default_Temp_2__RH_DorsAttn_PrCv_1,0.0,92.0,72.0
2420,RH_Default_Temp_2__RH_DorsAttn_FEF_1,0.0,92.0,73.0
2419,RH_Default_Temp_2__RH_SalVentAttn_TempOccPar_1,0.0,92.0,74.0
2321,RH_Default_Temp_1__RH_DorsAttn_Post_3,0.0,91.0,69.0
2320,RH_Default_Temp_1__RH_DorsAttn_Post_4,0.0,91.0,70.0
2319,RH_Default_Temp_1__RH_DorsAttn_Post_5,0.0,91.0,71.0
2214,RH_Default_Temp_2__RH_Cont_PFCl_3,0.0,92.0,85.0
2221,RH_Default_Temp_3__LH_SalVentAttn_FrOperIns_2,0.0,93.0,26.0
2220,RH_Default_Temp_3__LH_SomMot_1,0.0,93.0,10.0
2219,RH_Default_Temp_3__LH_Vis_9,0.0,93.0,9.0
2218,RH_Default_Temp_3__LH_Vis_8,0.0,93.0,8.0
2217,RH_Default_Temp_3__LH_Vis_7,0.0,93.0,7.0
2216,RH_Default_Temp_2__RH_Cont_PFCl_1,0.0,92.0,83.0
2215,RH_Default_Temp_2__RH_Cont_PFCl_2,0.0,92.0,84.0
2213,RH_Default_Temp_2__RH_Cont_PFCl_4,0.0,92.0,86.0
2242,RH_Default_PFCv_1__LH_SalVentAttn_Med_3,0.0,94.0,30.0
2212,RH_Default_Temp_2__RH_Cont_Cing_1,0.0,92.0,87.0
2211,RH_Default_Temp_2__RH_Cont_PFCmp_1,0.0,92.0,88.0
2210,RH_Default_Temp_2__RH_Cont_pCun_1,0.0,92.0,89.0
2209,RH_Default_Temp_2__RH_Default_Par_1,0.0,92.0,90.0
2208,RH_Default_Temp_2__RH_Default_Temp_1,0.0,92.0,91.0
2207,RH_Default_Temp_3__LH_Vis_1,0.0,93.0,1.0
2206,RH_Default_Temp_3__LH_Vis_2,0.0,93.0,2.0
2222,RH_Default_Temp_3__LH_SalVentAttn_FrOperIns_1,0.0,93.0,25.0
2223,RH_Default_Temp_3__LH_SalVentAttn_ParOper_1,0.0,93.0,24.0
2224,RH_Default_Temp_3__LH_DorsAttn_FEF_1,0.0,93.0,23.0
2225,RH_Default_Temp_3__LH_DorsAttn_PrCv_1,0.0,93.0,22.0
2240,RH_Default_Temp_3__RH_DorsAttn_Post_3,0.0,93.0,69.0
2239,RH_Default_Temp_3__RH_DorsAttn_Post_2,0.0,93.0,68.0
2238,RH_Default_Temp_3__RH_DorsAttn_Post_1,0.0,93.0,67.0
2237,RH_Default_Temp_3__LH_DorsAttn_Post_3,0.0,93.0,18.0
2236,RH_Default_Temp_3__LH_SomMot_2,0.0,93.0,11.0
2235,RH_Default_Temp_3__LH_SomMot_3,0.0,93.0,12.0
2234,RH_Default_Temp_3__LH_SomMot_4,0.0,93.0,13.0
2233,RH_Default_Temp_3__LH_SomMot_5,0.0,93.0,14.0
2232,RH_Default_Temp_3__LH_SomMot_6,0.0,93.0,15.0
2231,RH_Default_Temp_3__LH_DorsAttn_Post_1,0.0,93.0,16.0
2230,RH_Default_Temp_3__LH_DorsAttn_Post_2,0.0,93.0,17.0
2229,RH_Default_Temp_3__LH_DorsAttn_Post_4,0.0,93.0,19.0
2228,RH_Default_Temp_3__RH_SomMot_8,0.0,93.0,66.0
2227,RH_Default_Temp_3__LH_DorsAttn_Post_5,0.0,93.0,20.0
2226,RH_Default_Temp_3__LH_DorsAttn_Post_6,0.0,93.0,21.0
2205,RH_Default_Temp_3__LH_Vis_3,0.0,93.0,3.0
2204,RH_Default_Temp_3__LH_Vis_4,0.0,93.0,4.0
2203,RH_Default_Temp_3__LH_Vis_5,0.0,93.0,5.0
2184,RH_Default_Temp_3__RH_SomMot_6,0.0,93.0,64.0
2182,RH_Default_Temp_3__LH_Default_pCunPCC_2,0.0,93.0,50.0
2181,RH_Default_Temp_3__LH_Default_PFC_7,0.0,93.0,48.0
2180,RH_Default_Temp_3__LH_Limbic_OFC_1,0.0,93.0,31.0
2179,RH_Default_Temp_3__LH_Default_PFC_6,0.0,93.0,47.0
2178,RH_Default_Temp_3__LH_Limbic_TempPole_1,0.0,93.0,32.0
2177,RH_Default_Temp_3__LH_Limbic_TempPole_2,0.0,93.0,33.0
2176,RH_Default_Temp_3__LH_Cont_Par_1,0.0,93.0,34.0
2175,RH_Default_Temp_3__LH_Cont_PFCl_1,0.0,93.0,35.0
2174,RH_Default_Temp_3__LH_Cont_pCun_1,0.0,93.0,36.0
2173,RH_Default_Temp_3__LH_Cont_Cing_1,0.0,93.0,37.0
2172,RH_Default_Temp_3__LH_Default_Temp_1,0.0,93.0,38.0
2171,RH_Default_Temp_3__LH_Default_Temp_2,0.0,93.0,39.0
2170,RH_Default_Temp_3__LH_Default_Par_1,0.0,93.0,40.0
2169,RH_Default_Temp_3__LH_Default_Par_2,0.0,93.0,41.0
2168,RH_Default_Temp_3__LH_Default_PFC_1,0.0,93.0,42.0
2183,RH_Default_Temp_3__RH_SomMot_7,0.0,93.0,65.0
2185,RH_Default_Temp_3__RH_SomMot_5,0.0,93.0,63.0
2202,RH_Default_Temp_3__LH_Vis_6,0.0,93.0,6.0
2186,RH_Default_Temp_3__RH_SomMot_4,0.0,93.0,62.0
2201,RH_Default_Temp_3__LH_SalVentAttn_PFCl_1,0.0,93.0,27.0
2200,RH_Default_Temp_3__LH_SalVentAttn_Med_1,0.0,93.0,28.0
2199,RH_Default_Temp_3__LH_SalVentAttn_Med_2,0.0,93.0,29.0
2198,RH_Default_Temp_3__LH_Default_pCunPCC_1,0.0,93.0,49.0
2197,RH_Default_Temp_3__RH_Vis_1,0.0,93.0,51.0
2196,RH_Default_Temp_3__RH_Vis_2,0.0,93.0,52.0
2195,RH_Default_Temp_3__RH_Vis_3,0.0,93.0,53.0
2194,RH_Default_Temp_3__RH_Vis_4,0.0,93.0,54.0
2193,RH_Default_Temp_3__RH_Vis_5,0.0,93.0,55.0
2192,RH_Default_Temp_3__RH_Vis_6,0.0,93.0,56.0
2191,RH_Default_Temp_3__RH_Vis_7,0.0,93.0,57.0
2190,RH_Default_Temp_3__RH_Vis_8,0.0,93.0,58.0
2189,RH_Default_Temp_3__RH_SomMot_1,0.0,93.0,59.0
2188,RH_Default_Temp_3__RH_SomMot_2,0.0,93.0,60.0
2187,RH_Default_Temp_3__RH_SomMot_3,0.0,93.0,61.0
2241,RH_Default_PFCv_1__LH_Limbic_OFC_1,0.0,94.0,31.0
2243,RH_Default_PFCv_1__LH_SalVentAttn_Med_2,0.0,94.0,29.0
2318,RH_Default_Temp_2__RH_Limbic_OFC_1,0.0,92.0,79.0
2291,RH_Default_Temp_3__RH_DorsAttn_FEF_1,0.0,93.0,73.0
2298,RH_Default_Temp_3__RH_Cont_PFCmp_1,0.0,93.0,88.0
2297,RH_Default_Temp_3__RH_Cont_Cing_1,0.0,93.0,87.0
2296,RH_Default_Temp_3__RH_Cont_PFCl_4,0.0,93.0,86.0
2295,RH_Default_Temp_3__RH_Cont_PFCl_3,0.0,93.0,85.0
2294,RH_Default_Temp_3__RH_DorsAttn_Post_4,0.0,93.0,70.0
2293,RH_Default_Temp_3__RH_DorsAttn_Post_5,0.0,93.0,71.0
2292,RH_Default_Temp_3__RH_DorsAttn_PrCv_1,0.0,93.0,72.0
2290,RH_Default_Temp_3__RH_SalVentAttn_TempOccPar_1,0.0,93.0,74.0
2244,RH_Default_PFCv_1__LH_SalVentAttn_Med_1,0.0,94.0,28.0
2289,RH_Default_Temp_3__RH_SalVentAttn_TempOccPar_2,0.0,93.0,75.0
2288,RH_Default_Temp_3__RH_SalVentAttn_FrOperIns_1,0.0,93.0,76.0
2287,RH_Default_Temp_3__RH_SalVentAttn_Med_1,0.0,93.0,77.0
2286,RH_Default_Temp_3__RH_SalVentAttn_Med_2,0.0,93.0,78.0
2285,RH_Default_Temp_3__RH_Limbic_OFC_1,0.0,93.0,79.0
2284,RH_Default_Temp_3__RH_Limbic_TempPole_1,0.0,93.0,80.0
2283,RH_Default_Temp_3__RH_Cont_Par_1,0.0,93.0,81.0
2299,RH_Default_PFCv_1__LH_SomMot_3,0.0,94.0,12.0
2300,RH_Default_PFCv_1__LH_SomMot_2,0.0,94.0,11.0
2301,RH_Default_PFCv_1__LH_SomMot_1,0.0,94.0,10.0
2302,RH_Default_PFCv_1__LH_Vis_9,0.0,94.0,9.0
2317,RH_Default_Temp_2__RH_Cont_Par_1,0.0,92.0,81.0
2316,RH_Default_pCunPCC_2__RH_Default_PFCdPFCm_3,0.0,100.0,98.0
2315,RH_Default_PFCv_1__LH_Vis_4,0.0,94.0,4.0
2314,RH_Default_Temp_3__RH_Cont_pCun_1,0.0,93.0,89.0
2313,RH_Default_Temp_3__RH_Default_Par_1,0.0,93.0,90.0
2312,RH_Default_Temp_3__RH_Default_Temp_1,0.0,93.0,91.0
2311,RH_Default_Temp_3__RH_Default_Temp_2,0.0,93.0,92.0
2310,RH_Default_PFCv_1__LH_Vis_1,0.0,94.0,1.0
2309,RH_Default_PFCv_1__LH_Vis_2,0.0,94.0,2.0
