,Feature,Beta,Node1,Node2
1470,RH_Vis_3__LH_SalVentAttn_Med_2,3.4163163434051616e-06,53.0,29.0
1469,RH_SomMot_8__LH_Default_Temp_1,3.416082230659634e-06,66.0,38.0
1468,RH_Default_pCunPCC_1__RH_Vis_5,3.412777349476763e-06,99.0,55.0
1467,RH_SomMot_5__RH_Vis_3,3.411511333783949e-06,63.0,53.0
1466,LH_Limbic_TempPole_1__LH_Vis_6,3.408960910714184e-06,32.0,6.0
1465,RH_SalVentAttn_TempOccPar_2__LH_Default_PFC_5,3.393289191672433e-06,75.0,46.0
1464,RH_SomMot_5__LH_Default_Par_2,3.3923656914396923e-06,63.0,41.0
1463,RH_Default_Temp_2__LH_Default_PFC_4,3.388747536973502e-06,92.0,45.0
1462,RH_Default_PFCdPFCm_1__RH_Cont_PFCl_1,3.3871755832586656e-06,96.0,83.0
1461,LH_Default_PFC_7__LH_DorsAttn_Post_4,3.364937843057794e-06,48.0,19.0
1460,RH_Default_pCunPCC_2__LH_Vis_2,3.3640527684405112e-06,100.0,2.0
1459,RH_DorsAttn_Post_3__LH_Vis_3,3.362099575581035e-06,69.0,3.0
1458,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_Post_5,3.358638855399327e-06,75.0,20.0
1457,RH_DorsAttn_Post_1__LH_Default_PFC_5,3.347873093214761e-06,67.0,46.0
1456,RH_Limbic_OFC_1__RH_SalVentAttn_TempOccPar_1,3.3412592730700116e-06,79.0,74.0
1455,RH_Default_PFCdPFCm_2__RH_Vis_8,3.33861866649935e-06,97.0,58.0
1454,LH_Cont_pCun_1__LH_Cont_PFCl_1,3.324364777981656e-06,36.0,35.0
1453,RH_SalVentAttn_FrOperIns_1__LH_Vis_8,3.3217047055585305e-06,76.0,8.0
1452,RH_Default_PFCdPFCm_2__RH_DorsAttn_Post_2,3.3208418369412804e-06,97.0,68.0
1451,RH_Default_PFCv_2__RH_SalVentAttn_FrOperIns_1,3.3170288405953326e-06,95.0,76.0
1450,RH_Default_Par_1__LH_Vis_1,3.28826202253728e-06,90.0,1.0
1449,RH_SalVentAttn_FrOperIns_1__RH_Vis_7,3.2873678055493645e-06,76.0,57.0
1448,RH_Default_PFCv_1__LH_Default_PFC_2,3.282567767606234e-06,94.0,43.0
1447,RH_DorsAttn_FEF_1__LH_SalVentAttn_Med_3,3.2768710693110884e-06,73.0,30.0
1446,RH_SomMot_8__LH_SomMot_1,3.275509795310252e-06,66.0,10.0
1445,RH_Cont_PFCmp_1__LH_Default_PFC_3,3.266156847549708e-06,88.0,44.0
1444,RH_Default_PFCv_1__RH_Cont_Par_2,3.2640902799194617e-06,94.0,82.0
1443,LH_Vis_5__LH_Vis_4,3.252264491038723e-06,5.0,4.0
1442,RH_Cont_PFCl_3__LH_Vis_6,3.2496246573306374e-06,85.0,6.0
1441,RH_Default_PFCdPFCm_1__LH_Default_PFC_5,3.2417880242366972e-06,96.0,46.0
1440,LH_Cont_Par_1__LH_SalVentAttn_PFCl_1,3.2264688877358216e-06,34.0,27.0
1439,RH_Cont_PFCmp_1__LH_Vis_1,3.2256552375822018e-06,88.0,1.0
1438,RH_SalVentAttn_Med_1__RH_SomMot_2,3.215819548030308e-06,77.0,60.0
1437,RH_SomMot_4__LH_Default_PFC_6,3.213580680428926e-06,62.0,47.0
1436,RH_Default_Temp_2__RH_DorsAttn_Post_1,3.1958175246333642e-06,92.0,67.0
1435,RH_SomMot_1__LH_DorsAttn_Post_1,3.195052573760786e-06,59.0,16.0
1434,RH_Default_PFCv_1__LH_Vis_8,3.186724778752897e-06,94.0,8.0
1433,RH_Cont_Par_2__LH_DorsAttn_Post_3,3.1789178011641595e-06,82.0,18.0
1432,LH_Default_PFC_4__LH_Vis_6,3.1729030114570164e-06,45.0,6.0
1431,RH_Cont_pCun_1__LH_SalVentAttn_Med_2,3.172792649056385e-06,89.0,29.0
1430,RH_SalVentAttn_Med_1__RH_SomMot_8,3.1724330309252235e-06,77.0,66.0
1429,RH_Default_PFCdPFCm_3__LH_Vis_1,3.167503514318777e-06,98.0,1.0
1428,LH_Default_PFC_7__LH_Default_PFC_3,3.157037326176821e-06,48.0,44.0
1427,RH_Cont_pCun_1__LH_Limbic_TempPole_2,3.151747746474851e-06,89.0,33.0
1426,LH_Default_pCunPCC_2__LH_Default_Temp_1,3.1494107901334334e-06,50.0,38.0
1425,RH_Cont_Cing_1__RH_Vis_6,3.1372514543801318e-06,87.0,56.0
1424,LH_Default_Par_2__LH_Cont_PFCl_1,3.110389626696075e-06,41.0,35.0
1423,RH_Default_Temp_1__LH_Default_pCunPCC_2,3.089389024132875e-06,91.0,50.0
1422,LH_DorsAttn_PrCv_1__LH_Vis_3,3.0886312070430502e-06,22.0,3.0
1421,LH_Default_PFC_6__LH_Default_PFC_2,3.077231424595959e-06,47.0,43.0
1420,RH_SomMot_8__LH_SalVentAttn_PFCl_1,3.07565343424781e-06,66.0,27.0
1419,RH_Vis_8__LH_Vis_6,3.075529319400162e-06,58.0,6.0
1418,LH_DorsAttn_PrCv_1__LH_Vis_8,3.0686591047268286e-06,22.0,8.0
1417,RH_SomMot_6__LH_Default_pCunPCC_1,3.066395025113383e-06,64.0,49.0
1416,LH_DorsAttn_FEF_1__LH_Vis_5,3.06027537169615e-06,23.0,5.0
1415,RH_SomMot_2__LH_Default_PFC_4,3.059709434592453e-06,60.0,45.0
1414,RH_SomMot_3__LH_Default_pCunPCC_2,3.055596560941339e-06,61.0,50.0
1413,RH_DorsAttn_Post_4__RH_SomMot_7,3.046581036665764e-06,70.0,65.0
1412,RH_Default_PFCdPFCm_1__LH_Cont_PFCl_1,3.0351717155671633e-06,96.0,35.0
1411,LH_Default_Par_1__LH_SalVentAttn_ParOper_1,3.0284990984574696e-06,40.0,24.0
1410,RH_Cont_Par_1__LH_Default_Par_1,3.0269994508321814e-06,81.0,40.0
1409,RH_DorsAttn_Post_2__LH_Default_Temp_1,3.0262723168640584e-06,68.0,38.0
1408,RH_Default_PFCv_1__RH_Cont_PFCl_3,3.0261873854647274e-06,94.0,85.0
1407,RH_DorsAttn_Post_3__LH_SalVentAttn_Med_3,3.0229687738647273e-06,69.0,30.0
1406,RH_Cont_PFCl_1__LH_Vis_5,3.0195695975536135e-06,83.0,5.0
1405,RH_SalVentAttn_FrOperIns_1__LH_Default_Temp_2,3.0179505780080814e-06,76.0,39.0
1404,RH_SalVentAttn_TempOccPar_1__LH_Default_PFC_5,3.0069383854102513e-06,74.0,46.0
1403,LH_Default_Temp_2__LH_SalVentAttn_ParOper_1,3.0042313221696767e-06,39.0,24.0
1402,RH_DorsAttn_FEF_1__LH_Default_Temp_2,2.988228631726317e-06,73.0,39.0
1401,RH_Default_Temp_2__LH_Default_Par_2,2.986196121727501e-06,92.0,41.0
1400,RH_Vis_1__LH_DorsAttn_Post_6,2.9760920147611394e-06,51.0,21.0
1399,LH_DorsAttn_Post_2__LH_SomMot_1,2.958138425311563e-06,17.0,10.0
1398,RH_Default_PFCv_2__LH_Limbic_TempPole_2,2.9577158014859624e-06,95.0,33.0
1397,LH_Default_PFC_3__LH_SalVentAttn_Med_2,2.9572643946394504e-06,44.0,29.0
1396,RH_SomMot_5__LH_SalVentAttn_Med_2,2.9561553772252536e-06,63.0,29.0
1395,RH_Limbic_OFC_1__LH_Vis_9,2.9483688605980672e-06,79.0,9.0
1394,LH_Cont_PFCl_1__LH_Vis_7,2.9471871478034027e-06,35.0,7.0
1393,RH_Cont_PFCmp_1__LH_SomMot_5,2.9471437963553292e-06,88.0,14.0
1392,RH_Default_PFCdPFCm_2__LH_SalVentAttn_FrOperIns_2,2.940125040362003e-06,97.0,26.0
1391,RH_Cont_PFCl_4__LH_SalVentAttn_FrOperIns_2,2.9258360290178984e-06,86.0,26.0
1390,RH_Cont_PFCl_4__LH_Vis_6,2.9254114890885624e-06,86.0,6.0
1389,RH_Vis_4__LH_SalVentAttn_FrOperIns_2,2.922304113224619e-06,54.0,26.0
1388,RH_SomMot_1__RH_Vis_3,2.9123125198829643e-06,59.0,53.0
1387,LH_Default_Temp_2__LH_SomMot_4,2.9023547149315103e-06,39.0,13.0
1386,RH_DorsAttn_FEF_1__RH_Vis_5,2.9007303210378673e-06,73.0,55.0
1385,RH_SalVentAttn_FrOperIns_1__LH_Vis_9,2.9005243111446535e-06,76.0,9.0
1384,LH_SalVentAttn_Med_3__LH_DorsAttn_Post_6,2.894247575208022e-06,30.0,21.0
1383,RH_Vis_3__LH_Default_PFC_4,2.880019838284247e-06,53.0,45.0
1382,RH_Cont_pCun_1__LH_SalVentAttn_FrOperIns_1,2.8773706676548816e-06,89.0,25.0
1381,LH_Default_PFC_4__LH_SomMot_5,2.8732502708373568e-06,45.0,14.0
1380,RH_Vis_3__LH_SalVentAttn_ParOper_1,2.8706914938504794e-06,53.0,24.0
1379,RH_Vis_8__RH_Vis_4,2.8695824017014915e-06,58.0,54.0
1378,RH_Default_pCunPCC_2__RH_Vis_3,2.8687705459456277e-06,100.0,53.0
1377,RH_Cont_PFCl_1__LH_DorsAttn_Post_4,2.8632832118083553e-06,83.0,19.0
1376,RH_Cont_Par_1__LH_Default_PFC_1,2.855652878699864e-06,81.0,42.0
1375,RH_DorsAttn_FEF_1__LH_DorsAttn_PrCv_1,2.8552982066766316e-06,73.0,22.0
1374,RH_SalVentAttn_Med_1__LH_Default_PFC_5,2.851872730437666e-06,77.0,46.0
1373,LH_Default_PFC_7__LH_Vis_5,2.850309985119928e-06,48.0,5.0
1372,RH_DorsAttn_Post_2__RH_Vis_4,2.8481798748051266e-06,68.0,54.0
1371,RH_Default_Temp_2__RH_Limbic_TempPole_1,2.847641064222625e-06,92.0,80.0
1370,LH_Limbic_TempPole_2__LH_SalVentAttn_PFCl_1,2.8289230381641606e-06,33.0,27.0
1369,RH_DorsAttn_Post_2__LH_Limbic_OFC_1,2.8273204592630095e-06,68.0,31.0
1368,LH_DorsAttn_PrCv_1__LH_SomMot_6,2.8182353899601228e-06,22.0,15.0
1367,RH_Default_PFCv_2__LH_Default_PFC_1,2.8133601133399923e-06,95.0,42.0
1366,RH_Default_Temp_2__LH_Limbic_TempPole_2,2.813285983193697e-06,92.0,33.0
1365,RH_Cont_PFCl_1__LH_SomMot_4,2.8075128604239504e-06,83.0,13.0
1364,RH_Cont_Cing_1__LH_Cont_pCun_1,2.8044121592812416e-06,87.0,36.0
1363,RH_Default_Temp_3__LH_Limbic_TempPole_2,2.799080683265848e-06,93.0,33.0
1362,RH_Vis_2__LH_Default_PFC_4,2.798013882650886e-06,52.0,45.0
1361,RH_Cont_PFCl_4__LH_Vis_9,2.7946873466837108e-06,86.0,9.0
1360,RH_Cont_PFCmp_1__LH_Vis_5,2.788294824707346e-06,88.0,5.0
1359,RH_SomMot_4__LH_Limbic_TempPole_2,2.7785332891411e-06,62.0,33.0
1358,RH_SomMot_7__LH_Default_Temp_2,2.7715864462973645e-06,65.0,39.0
1357,LH_Default_PFC_5__LH_Vis_3,2.7708055190419337e-06,46.0,3.0
1356,LH_Cont_Par_1__LH_SalVentAttn_Med_2,2.768766867980913e-06,34.0,29.0
1355,RH_SomMot_6__LH_Cont_Cing_1,2.7642856869461653e-06,64.0,37.0
1354,RH_Default_PFCv_2__LH_Default_Par_1,2.7521988327726047e-06,95.0,40.0
1353,RH_SomMot_4__LH_Default_PFC_1,2.7438965393395026e-06,62.0,42.0
1352,RH_Limbic_TempPole_1__RH_DorsAttn_Post_3,2.741824352765309e-06,80.0,69.0
1351,RH_Default_pCunPCC_1__RH_DorsAttn_FEF_1,2.7389442625453566e-06,99.0,73.0
1350,RH_SomMot_1__LH_SomMot_2,2.7365591995623194e-06,59.0,11.0
1349,RH_SalVentAttn_Med_1__LH_Default_Par_2,2.7341730548869294e-06,77.0,41.0
1348,LH_DorsAttn_Post_3__LH_SomMot_6,2.730183473567101e-06,18.0,15.0
1347,LH_DorsAttn_FEF_1__LH_Vis_7,2.729126889146883e-06,23.0,7.0
1346,RH_Vis_1__LH_DorsAttn_PrCv_1,2.7150243274472555e-06,51.0,22.0
1345,LH_Default_PFC_5__LH_SalVentAttn_ParOper_1,2.7138296265492956e-06,46.0,24.0
1344,LH_Default_pCunPCC_2__LH_Default_PFC_3,2.7113140861628796e-06,50.0,44.0
1343,RH_Cont_Par_2__RH_DorsAttn_Post_2,2.7085210523133375e-06,82.0,68.0
1342,RH_Limbic_OFC_1__LH_Vis_1,2.705896613503838e-06,79.0,1.0
1341,RH_Default_PFCdPFCm_3__RH_SomMot_5,2.7055928148840533e-06,98.0,63.0
1340,RH_Default_PFCv_2__LH_DorsAttn_Post_2,2.6923031543701117e-06,95.0,17.0
1339,RH_SalVentAttn_FrOperIns_1__LH_DorsAttn_Post_1,2.683149769838143e-06,76.0,16.0
1338,LH_SomMot_5__LH_SomMot_4,2.683098343112021e-06,14.0,13.0
1337,LH_Default_Temp_1__LH_SomMot_1,2.676866104651499e-06,38.0,10.0
1336,LH_Default_PFC_7__LH_Vis_1,2.6744049818291325e-06,48.0,1.0
1335,RH_Cont_PFCmp_1__RH_SomMot_3,2.654394601099371e-06,88.0,61.0
1334,LH_SalVentAttn_Med_3__LH_Vis_7,2.6513208211309788e-06,30.0,7.0
1333,RH_DorsAttn_Post_2__RH_SomMot_1,2.6507058161161725e-06,68.0,59.0
1332,RH_SomMot_4__LH_Default_Par_2,2.6410390516237878e-06,62.0,41.0
1331,RH_SomMot_5__LH_Vis_8,2.6334131363505826e-06,63.0,8.0
1330,LH_DorsAttn_Post_1__LH_SomMot_2,2.624506729831597e-06,16.0,11.0
1329,RH_Default_Temp_2__LH_Vis_7,2.6244872534801142e-06,92.0,7.0
1328,RH_Vis_8__LH_SomMot_4,2.623043595003596e-06,58.0,13.0
1327,RH_Default_PFCdPFCm_2__LH_Vis_7,2.620137990233668e-06,97.0,7.0
1326,RH_SalVentAttn_TempOccPar_2__LH_Default_pCunPCC_2,2.5956890654411915e-06,75.0,50.0
1325,RH_DorsAttn_Post_5__RH_DorsAttn_Post_2,2.59547076796059e-06,71.0,68.0
1324,RH_DorsAttn_PrCv_1__LH_DorsAttn_Post_2,2.5949311084629045e-06,72.0,17.0
1323,RH_DorsAttn_Post_4__LH_SalVentAttn_FrOperIns_1,2.587085668347152e-06,70.0,25.0
1322,RH_Limbic_TempPole_1__RH_SomMot_7,2.5768014272899197e-06,80.0,65.0
1321,LH_SomMot_2__LH_Vis_2,2.567830749708982e-06,11.0,2.0
1320,RH_Cont_PFCl_2__RH_SalVentAttn_FrOperIns_1,2.561763845726346e-06,84.0,76.0
1319,RH_DorsAttn_Post_3__LH_Default_PFC_1,2.555935335600022e-06,69.0,42.0
1318,RH_SomMot_8__LH_Vis_8,2.5527837534487197e-06,66.0,8.0
1317,LH_Limbic_OFC_1__LH_SomMot_2,2.550258608145266e-06,31.0,11.0
1316,RH_SalVentAttn_TempOccPar_1__LH_Limbic_TempPole_1,2.5473593198169094e-06,74.0,32.0
1315,RH_SalVentAttn_TempOccPar_2__LH_DorsAttn_Post_6,2.540027689281348e-06,75.0,21.0
1314,RH_Vis_2__LH_Default_PFC_6,2.5315269338201528e-06,52.0,47.0
1313,RH_Cont_Par_2__RH_SalVentAttn_TempOccPar_2,2.5285604461354665e-06,82.0,75.0
1312,RH_DorsAttn_Post_1__RH_SomMot_5,2.528475918004351e-06,67.0,63.0
1311,LH_Default_Temp_2__LH_SomMot_3,2.5232753029502147e-06,39.0,12.0
1310,RH_Cont_PFCl_4__LH_Cont_pCun_1,2.5169974461205206e-06,86.0,36.0
1309,RH_Default_PFCdPFCm_2__RH_SomMot_8,2.512392251562707e-06,97.0,66.0
1308,RH_Default_Temp_3__RH_SomMot_6,2.510427225870519e-06,93.0,64.0
1307,RH_Cont_PFCmp_1__RH_SomMot_8,2.5025979812212994e-06,88.0,66.0
1306,LH_Default_pCunPCC_1__LH_Default_Par_2,2.49925747505449e-06,49.0,41.0
1305,LH_Limbic_OFC_1__LH_SalVentAttn_PFCl_1,2.496415711906694e-06,31.0,27.0
1304,LH_Default_PFC_6__LH_Default_PFC_4,2.4859988826109598e-06,47.0,45.0
1303,RH_Default_pCunPCC_1__LH_SalVentAttn_PFCl_1,2.4843487932899563e-06,99.0,27.0
1302,LH_SalVentAttn_PFCl_1__LH_SomMot_3,2.4803984577839567e-06,27.0,12.0
1301,RH_Default_pCunPCC_2__RH_SalVentAttn_TempOccPar_2,2.477378998215085e-06,100.0,75.0
1300,LH_Default_PFC_2__LH_Vis_2,2.477035041429366e-06,43.0,2.0
1299,RH_SalVentAttn_TempOccPar_2__LH_Default_Par_1,2.4631485028704434e-06,75.0,40.0
1298,RH_Default_Temp_1__LH_DorsAttn_PrCv_1,2.460581804115701e-06,91.0,22.0
1297,LH_Limbic_TempPole_2__LH_SalVentAttn_Med_1,2.4595888101790145e-06,33.0,28.0
1296,LH_Default_Temp_1__LH_Limbic_OFC_1,2.4581649967717293e-06,38.0,31.0
1295,RH_DorsAttn_Post_5__LH_DorsAttn_Post_6,2.455847638993296e-06,71.0,21.0
1294,RH_SalVentAttn_Med_1__LH_Default_PFC_6,2.4542986820120304e-06,77.0,47.0
1293,RH_SomMot_5__LH_Vis_6,2.452083960464517e-06,63.0,6.0
1292,RH_SomMot_2__LH_SalVentAttn_PFCl_1,2.451422637944088e-06,60.0,27.0
1291,RH_SomMot_3__LH_DorsAttn_Post_5,2.4489561900765975e-06,61.0,20.0
1290,RH_Cont_PFCl_2__LH_Vis_7,2.4388142856931947e-06,84.0,7.0
1289,RH_SomMot_1__LH_Default_PFC_3,2.438591770318406e-06,59.0,44.0
1288,RH_Cont_PFCl_4__RH_DorsAttn_Post_1,2.4253590470641986e-06,86.0,67.0
1287,RH_Limbic_TempPole_1__LH_Limbic_OFC_1,2.4244736379280764e-06,80.0,31.0
1286,RH_DorsAttn_Post_1__RH_Vis_2,2.422427384283495e-06,67.0,52.0
1285,RH_Vis_5__LH_Cont_pCun_1,2.4194124279115345e-06,55.0,36.0
1284,RH_Cont_PFCl_2__RH_SomMot_1,2.418671530500731e-06,84.0,59.0
1283,RH_Default_PFCv_1__LH_Default_PFC_4,2.4184159730833237e-06,94.0,45.0
1282,LH_SalVentAttn_FrOperIns_2__LH_SomMot_2,2.4181283969162074e-06,26.0,11.0
1281,RH_DorsAttn_Post_3__LH_SalVentAttn_Med_1,2.4176208896146747e-06,69.0,28.0
1280,RH_SalVentAttn_Med_1__LH_SomMot_4,2.417531385400483e-06,77.0,13.0
1279,LH_Default_PFC_3__LH_Cont_Par_1,2.416703615230807e-06,44.0,34.0
1278,RH_DorsAttn_PrCv_1__RH_Vis_8,2.4164596892027325e-06,72.0,58.0
1277,LH_Limbic_OFC_1__LH_SomMot_4,2.414001128487071e-06,31.0,13.0
1276,RH_Cont_PFCl_3__LH_Vis_9,2.411848098276588e-06,85.0,9.0
1275,RH_Cont_PFCl_1__RH_SomMot_5,2.411785792016798e-06,83.0,63.0
1274,RH_Default_PFCdPFCm_3__LH_Default_PFC_1,2.409340573714869e-06,98.0,42.0
1273,RH_Limbic_OFC_1__RH_SomMot_1,2.4073907817464346e-06,79.0,59.0
1272,RH_Limbic_OFC_1__LH_Vis_7,2.40689666359239e-06,79.0,7.0
1271,RH_Cont_PFCmp_1__RH_Vis_2,2.405346954746057e-06,88.0,52.0
1270,RH_SomMot_4__LH_SalVentAttn_PFCl_1,2.4022564783015053e-06,62.0,27.0
1269,RH_SomMot_5__LH_Vis_1,2.3891961543746106e-06,63.0,1.0
1268,RH_Default_Temp_2__RH_Limbic_OFC_1,2.389132889512209e-06,92.0,79.0
1267,RH_SomMot_6__LH_Default_pCunPCC_2,2.388515643137654e-06,64.0,50.0
1266,RH_Default_PFCv_2__LH_DorsAttn_Post_4,2.3872651890902952e-06,95.0,19.0
1265,RH_Default_pCunPCC_2__LH_DorsAttn_Post_2,2.382343213995926e-06,100.0,17.0
1264,RH_SalVentAttn_Med_1__RH_SalVentAttn_FrOperIns_1,2.3819587295108675e-06,77.0,76.0
1263,RH_Cont_PFCmp_1__LH_SomMot_3,2.37875526945651e-06,88.0,12.0
1262,RH_Default_PFCdPFCm_2__RH_Cont_PFCl_4,2.363329611187101e-06,97.0,86.0
1261,LH_Default_PFC_2__LH_SomMot_4,2.3480654084510975e-06,43.0,13.0
1260,RH_SalVentAttn_Med_2__LH_Vis_7,2.3457515406050657e-06,78.0,7.0
1259,RH_Cont_PFCmp_1__RH_Vis_8,2.3449717864573897e-06,88.0,58.0
1258,RH_SomMot_2__LH_SalVentAttn_Med_3,2.3384404396735913e-06,60.0,30.0
1257,RH_DorsAttn_Post_4__LH_Default_PFC_6,2.3338564637995927e-06,70.0,47.0
1256,RH_Default_PFCdPFCm_1__RH_Vis_3,2.3285121010420425e-06,96.0,53.0
1255,LH_Default_PFC_6__LH_Cont_Cing_1,2.321172161759926e-06,47.0,37.0
1254,RH_Cont_Cing_1__LH_Cont_Par_1,2.317232340594103e-06,87.0,34.0
1253,RH_Default_PFCv_1__RH_Vis_1,2.312920703780451e-06,94.0,51.0
1252,LH_DorsAttn_Post_4__LH_Vis_6,2.312073477749389e-06,19.0,6.0
1251,RH_SomMot_4__LH_Vis_9,2.311086179744169e-06,62.0,9.0
1250,RH_Default_pCunPCC_2__LH_Vis_1,2.3108642585521968e-06,100.0,1.0
1249,RH_Default_Temp_1__LH_SomMot_5,2.29718943368148e-06,91.0,14.0
1248,RH_Vis_8__LH_SalVentAttn_PFCl_1,2.2916850714127945e-06,58.0,27.0
1247,RH_Vis_1__LH_Cont_Par_1,2.290490452656773e-06,51.0,34.0
1246,RH_SomMot_4__LH_SomMot_6,2.2793817823375294e-06,62.0,15.0
1245,LH_SalVentAttn_PFCl_1__LH_SalVentAttn_FrOperIns_1,2.2731554936740683e-06,27.0,25.0
1244,LH_Default_pCunPCC_1__LH_Vis_2,2.269103323192998e-06,49.0,2.0
1243,RH_SomMot_4__RH_Vis_1,2.2689697708188793e-06,62.0,51.0
1242,LH_SalVentAttn_Med_1__LH_SalVentAttn_PFCl_1,2.2656221988847376e-06,28.0,27.0
1241,RH_Default_Par_1__LH_DorsAttn_Post_5,2.254318819017106e-06,90.0,20.0
1240,RH_Limbic_TempPole_1__LH_DorsAttn_FEF_1,2.2504491087987185e-06,80.0,23.0
1239,RH_SalVentAttn_TempOccPar_2__RH_DorsAttn_Post_2,2.2473954864264855e-06,75.0,68.0
1238,LH_DorsAttn_FEF_1__LH_DorsAttn_Post_1,2.245009995133781e-06,23.0,16.0
1237,RH_SalVentAttn_FrOperIns_1__LH_Cont_pCun_1,2.23557232895964e-06,76.0,36.0
1236,RH_Default_PFCv_2__LH_Vis_7,2.212078502797597e-06,95.0,7.0
1235,RH_SomMot_3__LH_Limbic_OFC_1,2.205068474442287e-06,61.0,31.0
1234,RH_Default_Temp_3__RH_DorsAttn_Post_1,2.2046003653472034e-06,93.0,67.0
1233,LH_SomMot_1__LH_Vis_6,2.203877691010866e-06,10.0,6.0
1232,RH_SomMot_6__LH_Default_PFC_1,2.1899559553474794e-06,64.0,42.0
1231,LH_SalVentAttn_Med_3__LH_SalVentAttn_FrOperIns_2,2.1857561189226884e-06,30.0,26.0
1230,RH_SalVentAttn_FrOperIns_1__LH_Vis_2,2.185237066775133e-06,76.0,2.0
1229,RH_Limbic_TempPole_1__LH_Default_PFC_2,2.1851024467295675e-06,80.0,43.0
1228,RH_Limbic_TempPole_1__RH_SomMot_2,2.184437010968422e-06,80.0,60.0
1227,RH_SalVentAttn_Med_1__LH_Cont_pCun_1,2.18269479807218e-06,77.0,36.0
1226,LH_Limbic_TempPole_2__LH_Vis_2,2.1814170489544426e-06,33.0,2.0
1225,RH_SalVentAttn_FrOperIns_1__RH_SomMot_4,2.1782270128273038e-06,76.0,62.0
1224,RH_DorsAttn_FEF_1__LH_SalVentAttn_ParOper_1,2.1779302866186745e-06,73.0,24.0
1223,LH_Default_pCunPCC_1__LH_DorsAttn_Post_2,2.177596655551483e-06,49.0,17.0
1222,RH_Cont_PFCl_4__LH_Default_PFC_3,2.17698075697186e-06,86.0,44.0
1221,RH_Default_Temp_3__RH_Cont_PFCl_2,2.1764384607211763e-06,93.0,84.0
1220,RH_Default_Par_1__RH_SomMot_5,2.1762065211598472e-06,90.0,63.0
1219,LH_DorsAttn_Post_6__LH_SomMot_3,2.170233940283798e-06,21.0,12.0
1218,RH_SalVentAttn_Med_1__LH_DorsAttn_Post_6,2.169126097580311e-06,77.0,21.0
1217,RH_SomMot_4__LH_SalVentAttn_Med_3,2.1680130209811064e-06,62.0,30.0
1216,RH_Cont_PFCl_4__RH_DorsAttn_Post_3,2.160255619648983e-06,86.0,69.0
1215,RH_Vis_8__RH_Vis_3,2.152768074369122e-06,58.0,53.0
1214,RH_Cont_PFCmp_1__LH_Default_PFC_6,2.151748491434787e-06,88.0,47.0
1213,RH_Limbic_TempPole_1__RH_SomMot_4,2.1412109410984868e-06,80.0,62.0
1212,LH_SalVentAttn_Med_3__LH_SomMot_1,2.137157018548415e-06,30.0,10.0
1211,RH_Cont_PFCl_1__LH_Default_Par_2,2.1365620331635534e-06,83.0,41.0
1210,RH_Cont_PFCl_4__LH_Default_PFC_2,2.133911285690449e-06,86.0,43.0
1209,RH_SomMot_1__LH_Limbic_TempPole_2,2.1321040482342116e-06,59.0,33.0
1208,LH_DorsAttn_FEF_1__LH_DorsAttn_PrCv_1,2.1315422736514316e-06,23.0,22.0
1207,RH_Default_PFCdPFCm_2__RH_SomMot_5,2.130879884154487e-06,97.0,63.0
1206,RH_DorsAttn_PrCv_1__RH_SomMot_4,2.1301164757443364e-06,72.0,62.0
1205,LH_DorsAttn_Post_3__LH_Vis_4,2.1174412388525557e-06,18.0,4.0
1204,RH_Default_Temp_1__LH_Default_PFC_3,2.1141382323897304e-06,91.0,44.0
1203,RH_DorsAttn_FEF_1__RH_Vis_2,2.113104617253054e-06,73.0,52.0
1202,RH_Vis_1__LH_SalVentAttn_FrOperIns_1,2.1129002790180325e-06,51.0,25.0
1201,RH_SomMot_8__LH_DorsAttn_FEF_1,2.1121865333081663e-06,66.0,23.0
1200,LH_Default_PFC_4__LH_Vis_7,2.1092693852219134e-06,45.0,7.0
1199,RH_DorsAttn_Post_4__LH_Cont_Cing_1,2.1053256327159146e-06,70.0,37.0
1198,RH_Default_PFCdPFCm_2__RH_Default_Temp_1,2.0888409177022063e-06,97.0,91.0
1197,RH_Default_PFCdPFCm_2__RH_Default_PFCdPFCm_1,2.0876240003367807e-06,97.0,96.0
1196,RH_Default_PFCv_2__RH_Vis_7,2.085011363849765e-06,95.0,57.0
1195,RH_Limbic_OFC_1__RH_SomMot_5,2.0766442168881946e-06,79.0,63.0
1194,LH_Default_PFC_1__LH_DorsAttn_PrCv_1,2.0750550514128493e-06,42.0,22.0
1193,RH_SomMot_5__RH_Vis_6,2.0742806820880565e-06,63.0,56.0
1192,RH_Cont_PFCmp_1__RH_Vis_5,2.0737266846106595e-06,88.0,55.0
1191,LH_DorsAttn_Post_4__LH_SomMot_6,2.0734556694536045e-06,19.0,15.0
1190,RH_SomMot_2__LH_DorsAttn_Post_4,2.065054758806528e-06,60.0,19.0
1189,RH_DorsAttn_Post_5__LH_DorsAttn_Post_2,2.0642759097099682e-06,71.0,17.0
1188,RH_Cont_Cing_1__LH_SalVentAttn_ParOper_1,2.0617247997845223e-06,87.0,24.0
1187,LH_Default_PFC_7__LH_Default_PFC_6,2.059384688202634e-06,48.0,47.0
1186,LH_DorsAttn_FEF_1__LH_DorsAttn_Post_2,2.0539211121311083e-06,23.0,17.0
1185,RH_Default_PFCdPFCm_1__LH_SalVentAttn_FrOperIns_1,2.0519345979121594e-06,96.0,25.0
