Subject,block_vec,SMA__PCC,VSTR__PCC,VSTR__SMA,Kolling__PCC,Kolling__SMA,Kolling__VSTR,M1__PCC,M1__SMA,M1__VSTR,M1__Kolling,VMPFC__PCC,VMPFC__SMA,VMPFC__VSTR,VMPFC__Kolling,VMPFC__M1
101,1,0.628362864022272,0.528947356309414,0.713724231035922,0.561689527154656,0.660174733390292,0.596192166381347,0.558001897832118,1.24909636956871,0.601527127813861,0.458754457260161,0.544468699242909,0.234935247558313,0.414397574052945,0.757933328552851,0.00315956424672199
102,1,0.567431378164378,0.66444664930044,0.52256428852836,0.596551195284104,0.548786035149691,0.514916509975129,0.421345078809676,1.14255905044997,0.390118119186901,0.182980346913998,0.639465780863219,0.303610266087856,0.505419988915441,0.882197486450488,0.0488708758734983
105,1,0.450470454937157,0.358111926094717,0.619303746943991,0.641553605043382,0.824930714467974,0.657190696320662,0.185825035349512,0.879679838235213,0.398507410042687,0.226180344377081,0.607178319782626,0.474141383651573,0.687795505138716,1.22136145338057,0.0558133811286838
106,1,0.105396606008851,0.31542997721042,0.328810410833007,0.511698845437787,0.500596996751431,0.316199748319684,0.128252795748181,1.58440721155977,0.264717953303235,0.330556131582711,0.894763184190393,-0.222954938820834,0.320213201361101,0.442999986287734,-0.254320187427573
107,1,-0.115740866479992,0.284997154225786,0.712096397970599,0.17922636908799,0.622806975694274,0.577549876516727,-0.0129149885743645,1.30913930818087,0.712596361097631,0.45754633480158,0.875992481568141,-0.223455968243025,0.225269016568897,0.295489410708576,-0.179487477186381
108,1,0.0586059705763109,0.272905453609207,0.44019721833469,0.0577168498030647,0.220997077504053,0.164182956030074,-0.0612092626829769,0.958938659516451,0.366570817866253,0.294730240002501,0.628204783451654,-0.258603345860709,0.168441586434305,0.236625989161131,-0.410267324534877
109,1,0.451423850219576,0.402991795312424,0.827334299862507,0.612646593218969,1.20057803722064,0.979064850909872,0.376507363766677,1.21773410484313,0.550901659961351,0.837387122421254,0.408137502115582,1.0571106491761,0.894921851322688,1.21059659319773,0.692260042811932
110,1,0.152270359875731,0.349186126740709,0.352732827577641,0.432486056961593,0.919965310581913,0.421359153229786,-0.0908131834189145,0.978536020642544,0.276962204957701,0.409487221937099,1.06537681717104,0.0579063879340148,0.381886714660068,0.432541552401138,-0.214887150115397
111,1,0.22292217812357,0.211693986023731,0.304199523514659,0.507232402397209,0.227495552345226,0.449459771404781,0.0800246047168438,1.25437526872033,0.182216290780112,0.0388433466511809,0.634492221152579,-0.173396377344866,0.25627881850742,0.775524636456631,-0.317655194169633
112,1,-0.00980365808805083,0.231508129137591,0.447706209759996,0.301723625607334,0.528554419299291,0.297730195086698,-0.213017921881622,0.982756164792369,0.487773661637546,0.199253715436556,0.933109603028202,-0.193125235362755,0.135840682491105,0.195048495127585,-0.440237425237338
113,1,0.371542514382809,0.0610189365391593,0.209291818129392,0.509900695774274,0.941427508066196,0.163665865845063,0.179521679844809,0.845565178577815,0.15697390680463,0.405235703601162,0.543069173014838,0.541496416254185,0.356593352653026,0.804561351174796,0.134702203061875
